Timestamp,Sensor Data
0.0,584
0.01,430
0.021,553
0.031,445
0.041,576
0.052,431
0.062,578
0.072,439
0.082,564
0.093,450
0.103,549
0.113,472
0.123,556
0.133,476
0.144,548
0.154,503
0.164,530
0.175,502
0.185,529
0.195,528
0.205,495
0.216,534
0.226,500
0.236,554
0.247,487
0.257,558
0.267,471
0.278,581
0.288,463
0.298,570
0.308,462
0.319,587
0.329,458
0.339,593
0.349,445
0.36,593
0.37,434
0.38,585
0.39,425
0.401,585
0.411,427
0.421,587
0.431,449
0.442,574
0.452,445
0.462,564
0.473,456
0.483,558
0.493,476
0.503,553
0.513,481
0.523,535
0.533,470
0.544,532
0.555,496
0.565,512
0.575,506
0.585,486
0.595,523
0.606,485
0.616,520
0.627,479
0.637,545
0.647,441
0.657,567
0.667,478
0.678,577
0.688,458
0.698,572
0.709,447
0.719,579
0.729,426
0.74,572
0.75,433
0.76,579
0.77,441
0.781,593
0.791,444
0.801,576
0.811,446
0.822,570
0.832,459
0.842,582
0.852,465
0.863,576
0.873,447
0.883,571
0.893,486
0.904,535
0.914,502
0.924,546
0.935,520
0.945,542
0.955,530
0.965,530
0.976,536
0.986,503
0.996,549
1.006,499
1.017,556
1.027,485
1.037,562
1.047,472
1.058,573
1.068,457
1.078,593
1.089,464
1.099,579
1.109,448
1.119,584
1.13,425
1.14,582
1.15,432
1.161,578
1.171,414
1.181,570
1.191,443
1.202,568
1.212,457
1.222,569
1.232,438
1.242,558
1.253,448
1.263,551
1.273,474
1.284,555
1.294,493
1.304,528
1.314,509
1.325,522
1.335,507
1.345,505
1.355,509
1.366,487
1.376,520
1.386,465
1.397,530
1.407,434
1.417,551
1.428,459
1.438,544
1.448,436
1.458,560
1.469,426
1.478,556
1.489,414
1.499,566
1.51,393
1.52,591
1.53,443
1.54,575
1.551,444
1.561,584
1.571,434
1.581,575
1.592,436
1.602,573
1.612,426
1.622,581
1.632,478
1.643,574
1.653,480
1.663,559
1.673,474
1.684,561
1.694,512
1.705,540
1.715,516
1.725,518
1.735,531
1.745,519
1.756,536
1.766,490
1.777,547
1.787,485
1.797,564
1.807,466
1.818,575
1.828,475
1.838,580
1.848,458
1.859,584
1.869,453
1.879,592
1.89,439
1.9,587
1.91,429
1.92,578
1.931,437
1.941,582
1.951,433
1.961,562
1.972,417
1.982,563
1.992,442
2.003,566
2.012,425
2.023,567
2.033,454
2.044,552
2.054,463
2.064,535
2.074,479
2.084,524
2.095,503
2.104,515
2.115,494
2.126,494
2.136,526
2.146,488
2.157,529
2.167,461
2.177,539
2.187,455
2.197,558
2.208,433
2.218,565
2.229,441
2.239,563
2.249,432
2.259,576
2.269,422
2.28,567
2.29,423
2.3,572
2.31,424
2.321,577
2.331,431
2.341,568
2.352,456
2.362,577
2.372,440
2.382,562
2.393,443
2.403,550
2.413,465
2.423,547
2.434,483
2.444,545
2.454,485
2.465,544
2.475,500
2.485,508
2.496,521
2.506,517
2.516,528
2.526,492
2.536,552
2.547,502
2.557,552
2.567,503
2.577,569
2.588,472
2.598,556
2.608,443
2.618,579
2.629,466
2.639,577
2.65,434
2.66,581
2.67,439
2.68,589
2.691,438
2.701,579
2.711,427
2.721,564
2.731,444
2.742,586
2.752,444
2.762,572
2.772,449
2.783,564
2.793,463
2.803,561
2.814,469
2.824,535
2.834,483
2.845,531
2.855,493
2.865,517
2.876,493
2.886,507
2.896,516
2.906,501
2.917,526
2.927,488
2.937,547
2.947,475
2.957,548
2.968,462
2.978,548
2.988,438
2.999,549
