Timestamp,Sensor Data
1742033202.0699785,1020
1742033202.0793033,0
1742033202.0893016,1020
1742033202.0993907,1021
1742033202.1100087,969
1742033202.1203291,1022
1742033202.130341,1018
1742033202.1411574,1022
1742033202.150211,0
1742033202.161493,1022
1742033202.1707227,0
1742033202.1819053,1022
1742033202.1919143,0
1742033202.201646,1022
1742033202.2116694,0
1742033202.222901,1022
1742033202.2322643,0
1742033202.2432837,1021
1742033202.253237,0
1742033202.26337,1020
1742033202.2735734,0
1742033202.283589,1020
1742033202.2937343,0
1742033202.3053734,1020
1742033202.3143296,0
1742033202.3253658,1020
1742033202.334721,0
1742033202.3456745,1020
1742033202.356308,0
1742033202.3653078,1020
1742033202.3772647,0
1742033202.3863745,1020
1742033202.3963768,0
1742033202.4070807,1020
1742033202.4171119,0
1742033202.427965,1020
1742033202.436962,0
1742033202.4474878,1020
1742033202.4581275,0
1742033202.469124,1020
1742033202.4783936,0
1742033202.489632,1020
1742033202.498347,0
1742033202.5099297,1019
1742033202.5195208,1021
1742033202.5297294,1018
1742033202.540528,1022
1742033202.5515645,1019
1742033202.561814,1022
1742033202.5710206,0
1742033202.5820136,1022
1742033202.5913823,0
1742033202.602357,1022
1742033202.6116238,0
1742033202.6234431,1022
1742033202.632106,0
1742033202.6431158,1022
1742033202.6534166,0
1742033202.6634257,1020
1742033202.6736443,0
1742033202.6834655,1020
1742033202.694473,0
1742033202.7050264,1020
1742033202.714026,0
1742033202.7251377,1020
1742033202.7344556,0
1742033202.7454681,1020
1742033202.7556183,0
1742033202.7656386,1020
1742033202.7769597,0
1742033202.7869053,1020
1742033202.7961643,0
1742033202.8077214,1020
1742033202.8166842,0
1742033202.8287413,1020
1742033202.83679,0
1742033202.84774,1020
1742033202.857738,0
1742033202.8678143,1020
1742033202.8777533,0
1742033202.8887925,1020
1742033202.898853,0
1742033202.9098344,1020
1742033202.919809,1021
1742033202.9295413,1018
1742033202.9405458,1022
1742033202.9506855,1019
1742033202.9616866,1022
1742033202.971712,0
1742033202.9816623,1022
1742033202.9916763,0
1742033203.0016255,1022
1742033203.0116355,0
1742033203.0229394,1022
1742033203.0321863,0
1742033203.0431755,1022
1742033203.0521727,0
1742033203.063058,1021
1742033203.074057,0
1742033203.0841079,1020
1742033203.0941918,0
1742033203.1046772,1020
1742033203.1146867,0
1742033203.12518,1020
1742033203.1352892,0
1742033203.1454623,1020
1742033203.1553924,0
1742033203.1657405,1020
1742033203.1767588,0
1742033203.1869574,1020
1742033203.195968,0
1742033203.2072942,1020
1742033203.2167997,0
1742033203.227798,1020
1742033203.2375965,0
1742033203.2475548,1020
1742033203.2589848,0
1742033203.2689874,1020
1742033203.2787464,0
1742033203.289818,1020
1742033203.2989163,0
1742033203.3099425,1020
1742033203.319489,1021
1742033203.3295052,1018
1742033203.3406582,1022
1742033203.3506658,1019
1742033203.3618941,1022
1742033203.3709018,0
1742033203.381173,1022
1742033203.3918376,0
1742033203.4025397,1022
1742033203.4120884,0
1742033203.4232166,1022
1742033203.4321628,0
1742033203.4438381,1022
1742033203.452834,0
1742033203.4633584,1021
1742033203.4728796,0
1742033203.484085,1020
1742033203.4940937,0
1742033203.5042977,1020
1742033203.514401,0
1742033203.5252807,1020
1742033203.5342803,0
1742033203.546461,1020
1742033203.5558882,0
1742033203.565878,1020
1742033203.5762918,0
1742033203.586307,1020
1742033203.5963073,0
1742033203.606306,1020
1742033203.6163077,0
1742033203.6272514,1020
1742033203.6372395,0
1742033203.648245,1020
1742033203.6588452,0
1742033203.6684709,1020
1742033203.67847,0
1742033203.6893146,1020
1742033203.698635,0
1742033203.7100759,1020
1742033203.7197273,1021
1742033203.7300553,969
1742033203.740571,1022
1742033203.750581,1018
1742033203.7609193,1022
1742033203.77194,0
1742033203.7816846,1022
1742033203.7916653,0
1742033203.80251,1022
1742033203.8125331,0
1742033203.8224924,1022
1742033203.8325071,0
1742033203.8436992,1022
1742033203.8527372,0
1742033203.863744,1021
1742033203.8734524,0
1742033203.883451,1020
1742033203.8935733,0
1742033203.905133,1020
1742033203.9140673,0
1742033203.9253895,1020
1742033203.9343371,0
1742033203.946592,1020
1742033203.9556706,0
1742033203.9657545,1020
1742033203.976766,0
1742033203.9870965,1020
1742033203.9961004,0
1742033204.0070877,1020
1742033204.0171328,0
1742033204.027771,1020
1742033204.0372128,0
1742033204.0481577,1020
1742033204.0586321,0
1742033204.0686445,1020
1742033204.0786152,0
1742033204.0891902,1020
1742033204.0991814,0
1742033204.1101358,1020
1742033204.1192229,1021
1742033204.130235,983
1742033204.1409745,1022
1742033204.1510167,1018
1742033204.1612108,1022
1742033204.1707575,0
1742033204.1807156,1022
1742033204.1908367,0
1742033204.2018502,1022
1742033204.211858,0
1742033204.2232842,1022
1742033204.232372,0
1742033204.2434096,1022
1742033204.2524073,0
1742033204.263496,1021
1742033204.2739375,0
1742033204.2839444,1020
1742033204.2939873,0
1742033204.3042278,1020
1742033204.3142238,0
1742033204.3253338,1020
1742033204.3350239,0
1742033204.3461125,1020
1742033204.3553486,0
1742033204.366364,1020
1742033204.3766026,0
1742033204.3866122,1020
1742033204.3966458,0
1742033204.407263,1020
1742033204.4163234,0
1742033204.4281373,1020
1742033204.4371388,0
1742033204.4471521,1020
1742033204.4584336,0
1742033204.4689786,1020
1742033204.4779336,0
1742033204.488985,1020
1742033204.4986885,0
1742033204.5096927,1020
1742033204.5190115,1021
1742033204.5300286,1001
1742033204.5411372,1022
1742033204.5510776,1018
1742033204.561645,1022
