Timestamp,Sensor Data
1742033242.288788,1020
1742033242.2994497,0
1742033242.3093815,1020
1742033242.320506,0
1742033242.3304892,1020
1742033242.3406174,0
1742033242.3512485,1020
1742033242.3612406,0
1742033242.3723814,1020
1742033242.3817854,0
1742033242.3917818,1020
1742033242.402509,0
1742033242.4119053,1020
1742033242.4219074,0
1742033242.432986,1020
1742033242.4429052,0
1742033242.452914,1020
1742033242.4629066,0
1742033242.4733756,1020
1742033242.483053,0
1742033242.4943984,1020
1742033242.5034702,0
1742033242.51447,1018
1742033242.524578,1021
1742033242.5355716,1018
1742033242.545586,1022
1742033242.5565822,1019
1742033242.5665703,1022
1742033242.5767264,0
1742033242.5868511,1022
1742033242.5967247,0
1742033242.606728,1022
1742033242.6169424,0
1742033242.6272774,1022
1742033242.6372752,0
1742033242.6492305,1022
1742033242.65816,0
1742033242.6681495,1020
1742033242.6791534,0
1742033242.689151,1020
1742033242.6993272,0
1742033242.7093346,1020
1742033242.719328,0
1742033242.7303245,1020
1742033242.739648,0
1742033242.7506506,1020
1742033242.760579,0
1742033242.7727373,1021
1742033242.7817416,0
1742033242.7916794,1020
1742033242.8020434,0
1742033242.8129747,1020
1742033242.8229876,0
1742033242.8343518,1020
1742033242.8433337,0
1742033242.85423,1020
1742033242.8642473,0
1742033242.8743846,1020
1742033242.8833787,0
1742033242.894381,1020
1742033242.9045014,0
1742033242.9148448,1020
1742033242.9258502,1021
1742033242.935076,1018
1742033242.9450765,1022
1742033242.9551482,1019
1742033242.9656951,1022
1742033242.9796715,0
1742033242.9867232,1022
1742033242.9970167,0
1742033243.007018,1022
1742033243.0181787,0
1742033243.027072,1022
1742033243.0381408,0
1742033243.0482173,1022
1742033243.0582325,0
1742033243.0689933,1021
1742033243.0789857,0
1742033243.0892308,1020
1742033243.0992737,0
1742033243.109337,1020
1742033243.1193748,0
1742033243.1300366,1020
1742033243.1400483,0
1742033243.1510017,1020
1742033243.161008,0
1742033243.1719837,1020
1742033243.181405,0
1742033243.1913188,1020
1742033243.201407,0
1742033243.2114146,1020
1742033243.221515,0
1742033243.2328188,1020
1742033243.242143,0
1742033243.2533476,1020
1742033243.2633471,0
1742033243.2742977,1020
1742033243.2843003,0
1742033243.2944608,1020
1742033243.304201,0
1742033243.3153949,1020
1742033243.3248198,1021
1742033243.3349662,1018
1742033243.345464,1022
1742033243.355496,1019
1742033243.365838,1022
1742033243.3759181,0
1742033243.3866024,1022
1742033243.3966095,0
1742033243.4067326,1022
1742033243.416736,0
1742033243.4277353,1022
1742033243.437473,0
1742033243.4484742,1022
1742033243.4573903,0
1742033243.4684856,1021
1742033243.4784381,0
1742033243.4884894,1020
1742033243.4988577,0
1742033243.5091002,1020
1742033243.5195909,0
1742033243.5305119,1020
1742033243.540569,0
1742033243.5513651,1020
1742033243.5606809,0
1742033243.5707035,1020
1742033243.581557,0
1742033243.591533,1020
1742033243.601453,0
1742033243.6123714,1020
1742033243.621971,0
1742033243.6328218,1020
1742033243.6428106,0
1742033243.6528075,1020
1742033243.662815,0
1742033243.6738126,1020
1742033243.6838138,0
1742033243.6945305,1021
1742033243.7035387,0
1742033243.715168,1020
1742033243.7249432,0
1742033243.7359586,1020
1742033243.7461388,1021
1742033243.756156,1018
1742033243.7661877,1022
1742033243.7761018,1019
1742033243.7870977,1022
1742033243.7966826,0
1742033243.8068957,1022
1742033243.818315,0
1742033243.828308,1022
1742033243.838151,0
1742033243.8485672,1022
1742033243.8585672,0
1742033243.8691168,1022
1742033243.8789935,0
1742033243.8901203,1020
1742033243.899985,0
1742033243.9099438,1020
1742033243.9194736,0
1742033243.9295268,1020
1742033243.9394996,0
1742033243.9506414,1020
1742033243.9605827,0
1742033243.9709787,1020
1742033243.9809756,0
1742033243.9918916,1020
1742033244.0018888,0
1742033244.0128686,1020
1742033244.0228467,0
1742033244.034139,1020
1742033244.04278,0
1742033244.0537918,1020
1742033244.0632915,0
1742033244.0743027,1020
1742033244.08493,0
1742033244.0949576,1020
1742033244.103829,0
1742033244.1144094,1020
1742033244.1253622,0
1742033244.1363542,1020
1742033244.1463394,1021
1742033244.1563187,1018
1742033244.166262,1022
1742033244.176408,1019
1742033244.18744,1022
1742033244.1966197,0
1742033244.2076867,1022
1742033244.2180037,0
1742033244.2275846,1022
1742033244.2385948,0
1742033244.248589,1022
1742033244.25859,0
1742033244.2693346,1022
1742033244.279344,0
1742033244.2907622,1021
1742033244.3000865,0
1742033244.3100228,1020
1742033244.3198404,0
1742033244.329855,1020
1742033244.3398104,0
1742033244.3509731,1020
1742033244.360894,0
1742033244.3714263,1020
1742033244.3804293,0
1742033244.3912802,1020
1742033244.401229,0
1742033244.4129143,1020
1742033244.4229372,0
1742033244.4337592,1020
1742033244.4428403,0
1742033244.45394,1020
1742033244.463204,0
1742033244.4741695,1020
1742033244.4842424,0
1742033244.4942548,1020
1742033244.5052338,0
1742033244.5152264,1021
1742033244.524203,0
1742033244.5355487,1020
1742033244.5457792,1021
1742033244.556514,1018
1742033244.5665243,1022
1742033244.5769117,1018
1742033244.58736,1022
1742033244.5964394,0
1742033244.6074405,1022
1742033244.6164346,0
1742033244.6274643,1022
1742033244.6374345,0
1742033244.6478417,1022
1742033244.6579833,0
1742033244.6699235,1022
1742033244.678973,0
1742033244.690061,1021
1742033244.7000759,0
1742033244.7102125,1020
1742033244.7207496,0
1742033244.7317457,1020
1742033244.7409847,0
1742033244.752516,1020
1742033244.7615106,0
1742033244.7728212,1020
1742033244.781824,0
