Timestamp,Sensor Data
1742033262.4018564,1020
1742033262.4118888,0
1742033262.4218857,1020
1742033262.4320834,1020
1742033262.4424632,1017
1742033262.4524772,1022
1742033262.4631987,1018
1742033262.473195,1022
1742033262.4836006,1019
1742033262.493626,1022
1742033262.5036144,0
1742033262.5143242,1022
1742033262.524394,0
1742033262.535356,1022
1742033262.5442598,0
1742033262.555313,1022
1742033262.5656886,0
1742033262.5753326,1021
1742033262.5853512,0
1742033262.5969086,1020
1742033262.6053746,0
1742033262.6173754,1020
1742033262.6263278,0
1742033262.6373522,1020
1742033262.6467538,0
1742033262.6579642,1020
1742033262.6679678,0
1742033262.678049,1020
1742033262.6872194,0
1742033262.6987271,1020
1742033262.7086265,0
1742033262.719598,1020
1742033262.729408,0
1742033262.7394073,1020
1742033262.7495682,0
1742033262.7606754,1020
1742033262.770773,0
1742033262.7808607,1020
1742033262.7903335,0
1742033262.801607,1020
1742033262.8111093,0
1742033262.8221552,1020
1742033262.8321774,1021
1742033262.8426683,1018
1742033262.8526034,1022
1742033262.8635502,1019
1742033262.8732054,1022
1742033262.8832035,0
1742033262.8940222,1022
1742033262.9029605,0
1742033262.9145572,1022
1742033262.9244277,0
1742033262.9354389,1022
1742033262.9451234,0
1742033262.955111,1022
1742033262.9652693,0
1742033262.9762855,1021
1742033262.9865198,0
1742033262.9964757,1020
1742033263.005493,0
1742033263.0169327,1020
1742033263.0269432,0
1742033263.0369465,1020
1742033263.04729,0
1742033263.0581982,1020
1742033263.068363,0
1742033263.0781353,1020
1742033263.0881405,0
1742033263.099686,1020
1742033263.1087203,0
1742033263.1198614,1020
1742033263.129355,0
1742033263.1395268,1020
1742033263.149381,0
1742033263.1603794,1020
1742033263.1701624,0
1742033263.1811497,1020
1742033263.191305,0
1742033263.20117,1020
1742033263.2111318,0
1742033263.2212093,1020
1742033263.232067,1021
1742033263.2430155,1002
1742033263.2530324,1022
1742033263.263579,1018
1742033263.2725663,1022
1742033263.2846048,1019
1742033263.294166,1022
1742033263.3031666,0
1742033263.3144627,1022
1742033263.3241713,0
1742033263.3353646,1022
1742033263.3460808,0
1742033263.3550653,1022
1742033263.3659775,0
1742033263.3759794,1021
1742033263.386988,0
1742033263.3971689,1020
1742033263.406227,0
1742033263.4175525,1020
1742033263.4265416,0
1742033263.4377604,1020
1742033263.447741,0
1742033263.4574971,1020
1742033263.468243,0
1742033263.478254,1020
1742033263.4874654,0
1742033263.4993193,1020
1742033263.5091078,0
1742033263.520106,1020
1742033263.5299091,0
1742033263.5398605,1020
1742033263.5503104,0
1742033263.5611613,1020
1742033263.5701544,0
1742033263.5813518,1020
1742033263.5913877,0
1742033263.6014786,1020
1742033263.6115043,0
1742033263.6216543,1020
1742033263.6321325,1021
1742033263.6425629,1018
1742033263.6535792,1022
1742033263.6633961,1019
1742033263.6734135,1022
1742033263.6834576,0
1742033263.693465,1022
1742033263.7036088,0
1742033263.7149837,1022
1742033263.7240849,0
1742033263.7350543,1022
1742033263.7440624,0
1742033263.7550673,1022
1742033263.7651086,0
1742033263.7761698,1021
1742033263.785065,0
1742033263.797041,1020
1742033263.8058581,0
1742033263.8168936,1020
1742033263.8265924,0
1742033263.8376045,1020
1742033263.848898,0
1742033263.857939,1020
1742033263.867762,0
1742033263.8787854,1020
1742033263.8879497,0
1742033263.8992836,1020
1742033263.9089675,0
1742033263.9199326,1020
1742033263.9297018,0
1742033263.9397264,1020
1742033263.949674,0
1742033263.9601333,1020
1742033263.9701762,0
1742033263.9817126,1020
1742033263.99059,0
1742033264.0012763,1020
1742033264.0113246,0
1742033264.0220134,1020
1742033264.0319078,1021
1742033264.0419078,1018
1742033264.0529032,1022
1742033264.0629056,1019
1742033264.0729017,1022
1742033264.0829058,0
1742033264.0939746,1022
1742033264.1029625,0
1742033264.1137733,1022
1742033264.1247866,0
1742033264.135769,1022
1742033264.1447845,0
1742033264.1553988,1022
1742033264.1657877,0
1742033264.1754322,1021
1742033264.186454,0
1742033264.1969333,1020
1742033264.2059262,0
1742033264.2164233,1020
1742033264.2264116,0
1742033264.237086,1020
1742033264.247253,0
1742033264.258094,1020
1742033264.268426,0
1742033264.2793713,1020
1742033264.288586,0
1742033264.2997587,1020
1742033264.3097868,0
1742033264.3197844,1020
1742033264.32955,0
1742033264.339008,1020
1742033264.3501809,0
1742033264.360187,1020
1742033264.3704321,0
1742033264.3810382,1020
1742033264.3910737,0
1742033264.4016793,1020
1742033264.4117048,0
1742033264.421797,1020
1742033264.4319687,1021
1742033264.4429917,1016
1742033264.4530773,1022
1742033264.4628832,1018
1742033264.472897,1022
1742033264.48386,0
1742033264.493894,1022
1742033264.5031862,0
1742033264.514184,1022
1742033264.523186,0
1742033264.5341835,1022
1742033264.5441885,0
1742033264.5554907,1022
1742033264.5652606,0
1742033264.575595,1021
1742033264.5860922,0
1742033264.5965087,1020
1742033264.606508,0
1742033264.6168334,1020
1742033264.626829,0
1742033264.6379538,1020
1742033264.6470284,0
1742033264.6579819,1020
1742033264.6686587,0
1742033264.678654,1020
1742033264.688283,0
1742033264.6998196,1020
1742033264.708818,0
1742033264.7199824,1020
1742033264.7298598,0
1742033264.7398481,1020
1742033264.750285,0
1742033264.7602746,1020
1742033264.7703154,0
1742033264.7808294,1020
1742033264.7908173,0
1742033264.8014987,1020
1742033264.8115158,0
1742033264.8225486,1020
1742033264.8324642,1021
1742033264.842792,990
1742033264.8534,1021
1742033264.863383,1018
1742033264.8738706,1022
1742033264.883544,0
