Timestamp,Channel1,Channel2,Action1,Action2
0.001,494.0,509.0,Rest,
0.129,495.0,512.0,Rest,
0.129,496.0,515.0,Rest,
0.13,496.0,517.0,Rest,
0.13,496.0,519.0,Rest,
0.13,496.0,520.0,Rest,
0.13,495.0,521.0,Rest,
0.13,495.0,522.0,Rest,
0.13,494.0,520.0,Rest,
0.131,494.0,520.0,Rest,
0.131,494.0,519.0,Rest,
0.131,495.0,520.0,Rest,
0.131,495.0,520.0,Rest,
0.131,494.0,520.0,Rest,
0.131,495.0,520.0,Rest,
0.131,495.0,518.0,Rest,
0.131,495.0,516.0,Rest,
0.132,495.0,512.0,Rest,
0.132,494.0,507.0,Rest,
0.132,494.0,504.0,Rest,
0.132,494.0,501.0,Rest,
0.132,495.0,499.0,Rest,
0.132,495.0,498.0,Rest,
0.132,495.0,499.0,Rest,
0.133,496.0,501.0,Rest,
0.133,497.0,504.0,Rest,
0.133,497.0,507.0,Rest,
0.133,497.0,510.0,Rest,
0.133,498.0,512.0,Rest,
0.133,498.0,513.0,Rest,
0.133,498.0,515.0,Rest,
0.134,498.0,515.0,Rest,
0.134,497.0,515.0,Rest,
0.134,497.0,515.0,Rest,
0.134,497.0,514.0,Rest,
0.134,497.0,513.0,Rest,
0.134,497.0,512.0,Rest,
0.134,497.0,511.0,Rest,
0.135,498.0,511.0,Rest,
0.135,499.0,513.0,Rest,
0.135,499.0,513.0,Rest,
0.135,499.0,514.0,Rest,
0.135,499.0,514.0,Rest,
0.135,498.0,513.0,Rest,
0.135,498.0,513.0,Rest,
0.136,497.0,513.0,Rest,
0.136,497.0,514.0,Rest,
0.136,497.0,513.0,Rest,
0.136,497.0,510.0,Rest,
0.136,496.0,507.0,Rest,
0.136,497.0,505.0,Rest,
0.136,497.0,504.0,Rest,
0.136,498.0,506.0,Rest,
0.137,498.0,508.0,Rest,
0.137,499.0,512.0,Rest,
0.137,499.0,516.0,Rest,
0.137,499.0,520.0,Rest,
0.137,500.0,524.0,Rest,
0.137,500.0,526.0,Rest,
0.137,500.0,526.0,Rest,
0.137,500.0,526.0,Rest,
0.138,500.0,524.0,Rest,
0.138,500.0,523.0,Rest,
0.138,500.0,521.0,Rest,
0.138,500.0,518.0,Rest,
0.138,500.0,517.0,Rest,
0.139,501.0,515.0,Rest,
0.139,501.0,512.0,Rest,
0.139,501.0,510.0,Rest,
0.139,501.0,507.0,Rest,
0.139,501.0,505.0,Rest,
0.139,500.0,504.0,Rest,
0.139,501.0,503.0,Rest,
0.139,501.0,501.0,Rest,
0.14,500.0,500.0,Rest,
0.14,499.0,501.0,Rest,
0.14,499.0,501.0,Rest,
0.14,500.0,502.0,Rest,
0.14,500.0,504.0,Rest,
0.14,501.0,506.0,Rest,
0.141,501.0,507.0,Rest,
0.141,501.0,508.0,Rest,
0.141,500.0,507.0,Rest,
0.141,501.0,506.0,Rest,
0.141,502.0,505.0,Rest,
0.141,502.0,505.0,Rest,
0.141,502.0,505.0,Rest,
0.142,502.0,505.0,Rest,
0.142,503.0,504.0,Rest,
0.142,504.0,505.0,Rest,
0.142,503.0,506.0,Rest,
0.142,502.0,506.0,Rest,
0.142,502.0,506.0,Rest,
0.142,501.0,504.0,Rest,
0.142,501.0,503.0,Rest,
0.143,501.0,501.0,Rest,
0.143,502.0,499.0,Rest,
0.143,502.0,497.0,Rest,
0.143,502.0,496.0,Rest,
0.143,502.0,496.0,Rest,
0.143,502.0,498.0,Rest,
0.143,502.0,499.0,Rest,
0.144,503.0,502.0,Rest,
0.144,504.0,504.0,Rest,
0.144,504.0,507.0,Rest,
0.144,504.0,509.0,Rest,
0.144,504.0,511.0,Rest,
0.144,506.0,512.0,Rest,
0.144,507.0,511.0,Rest,
0.145,508.0,510.0,Rest,
0.145,508.0,509.0,Rest,
0.145,508.0,509.0,Rest,
0.145,507.0,509.0,Rest,
0.145,506.0,509.0,Rest,
0.145,505.0,509.0,Rest,
0.145,506.0,509.0,Rest,
0.145,506.0,509.0,Rest,
0.146,507.0,509.0,Rest,
0.146,507.0,509.0,Rest,
0.146,508.0,506.0,Rest,
0.146,507.0,504.0,Rest,
0.146,506.0,501.0,Rest,
0.146,506.0,497.0,Rest,
0.146,506.0,494.0,Rest,
0.147,506.0,492.0,Rest,
0.147,507.0,489.0,Rest,
0.147,506.0,489.0,Rest,
0.147,506.0,490.0,Rest,
0.147,506.0,491.0,Rest,
0.147,506.0,493.0,Rest,
0.147,507.0,497.0,Rest,
0.147,507.0,501.0,Rest,
0.148,507.0,506.0,Rest,
0.148,508.0,509.0,Rest,
0.148,508.0,511.0,Rest,
0.148,508.0,512.0,Rest,
0.148,509.0,512.0,Rest,
0.148,508.0,511.0,Rest,
0.148,508.0,509.0,Rest,
0.148,508.0,508.0,Rest,
0.149,508.0,506.0,Rest,
0.149,508.0,506.0,Rest,
0.149,508.0,506.0,Rest,
0.149,508.0,507.0,Rest,
0.149,509.0,508.0,Rest,
0.149,509.0,510.0,Rest,
0.15,509.0,512.0,Rest,
0.15,509.0,512.0,Rest,
0.15,510.0,510.0,Rest,
0.15,510.0,507.0,Rest,
0.15,510.0,504.0,Rest,
0.15,510.0,501.0,Rest,
0.15,510.0,499.0,Rest,
0.15,510.0,499.0,Rest,
0.151,510.0,499.0,Rest,
0.151,510.0,499.0,Rest,
0.151,510.0,501.0,Rest,
0.151,509.0,505.0,Rest,
0.151,509.0,510.0,Rest,
0.151,509.0,513.0,Rest,
0.151,508.0,516.0,Rest,
0.151,508.0,519.0,Rest,
0.152,508.0,523.0,Rest,
0.152,508.0,527.0,Rest,
0.152,507.0,532.0,Rest,
0.152,507.0,535.0,Rest,
0.152,507.0,535.0,Rest,
0.152,507.0,533.0,Rest,
0.152,507.0,528.0,Rest,
0.152,507.0,525.0,Rest,
0.153,506.0,522.0,Rest,
0.153,506.0,519.0,Rest,
0.153,506.0,514.0,Rest,
0.153,507.0,510.0,Rest,
0.153,507.0,507.0,Rest,
0.153,508.0,503.0,Rest,
0.153,508.0,498.0,Rest,
0.153,508.0,495.0,Rest,
0.154,508.0,492.0,Rest,
0.154,509.0,492.0,Rest,
0.154,509.0,494.0,Rest,
0.155,509.0,497.0,Rest,
0.155,509.0,500.0,Rest,
0.155,510.0,503.0,Rest,
0.155,510.0,506.0,Rest,
0.156,510.0,508.0,Rest,
0.156,510.0,510.0,Rest,
