Timestamp,Channel1,Channel2,Action1,Action2
0.001,507.0,520.0,Rest,
0.159,507.0,518.0,Rest,
0.159,506.0,515.0,Rest,
0.16,506.0,514.0,Rest,
0.16,506.0,512.0,Rest,
0.16,506.0,511.0,Rest,
0.16,506.0,512.0,Rest,
0.161,506.0,514.0,Rest,
0.161,505.0,515.0,Rest,
0.161,505.0,516.0,Rest,
0.161,505.0,518.0,Rest,
0.161,504.0,520.0,Rest,
0.161,504.0,521.0,Rest,
0.162,504.0,522.0,Rest,
0.162,504.0,522.0,Rest,
0.162,503.0,522.0,Rest,
0.162,504.0,521.0,Rest,
0.162,503.0,520.0,Rest,
0.162,503.0,519.0,Rest,
0.163,503.0,519.0,Rest,
0.163,503.0,518.0,Rest,
0.163,503.0,519.0,Rest,
0.163,503.0,519.0,Rest,
0.163,503.0,520.0,Rest,
0.163,503.0,519.0,Rest,
0.163,502.0,519.0,Rest,
0.164,501.0,519.0,Rest,
0.164,501.0,518.0,Rest,
0.164,501.0,518.0,Rest,
0.164,500.0,518.0,Rest,
0.164,499.0,518.0,Rest,
0.164,499.0,517.0,Rest,
0.165,499.0,517.0,Rest,
0.165,499.0,515.0,Rest,
0.165,499.0,512.0,Rest,
0.165,500.0,509.0,Rest,
0.165,500.0,507.0,Rest,
0.165,500.0,505.0,Rest,
0.165,500.0,503.0,Rest,
0.166,500.0,503.0,Rest,
0.166,500.0,504.0,Rest,
0.166,500.0,507.0,Rest,
0.166,501.0,514.0,Rest,
0.166,502.0,520.0,Rest,
0.166,502.0,526.0,Rest,
0.167,502.0,529.0,Rest,
0.167,502.0,530.0,Rest,
0.167,502.0,528.0,Rest,
0.167,502.0,525.0,Rest,
0.167,501.0,523.0,Rest,
0.167,502.0,523.0,Rest,
0.167,502.0,523.0,Rest,
0.168,502.0,523.0,Rest,
0.168,502.0,522.0,Rest,
0.168,502.0,521.0,Rest,
0.168,502.0,519.0,Rest,
0.168,501.0,517.0,Rest,
0.168,501.0,515.0,Rest,
0.168,500.0,513.0,Rest,
0.169,500.0,512.0,Rest,
0.169,500.0,511.0,Rest,
0.169,500.0,509.0,Rest,
0.169,501.0,507.0,Rest,
0.17,502.0,504.0,Rest,
0.17,502.0,504.0,Rest,
0.17,501.0,505.0,Rest,
0.171,501.0,506.0,Rest,
0.171,501.0,508.0,Rest,
0.172,502.0,511.0,Rest,
0.172,502.0,514.0,Rest,
