Timestamp,Channel1,Channel2,Action1,Action2
0.0,507.0,497.0,Rest,
0.123,507.0,496.0,Rest,
0.123,507.0,497.0,Rest,
0.124,507.0,498.0,Rest,
0.124,508.0,502.0,Rest,
0.124,509.0,506.0,Rest,
0.124,508.0,512.0,Rest,
0.124,509.0,515.0,Rest,
0.124,511.0,515.0,Rest,
0.124,511.0,514.0,Rest,
0.125,511.0,511.0,Rest,
0.125,511.0,506.0,Rest,
0.125,509.0,501.0,Rest,
0.125,508.0,503.0,Rest,
0.125,508.0,508.0,Rest,
0.125,507.0,511.0,Rest,
0.125,505.0,512.0,Rest,
0.126,502.0,513.0,Rest,
0.126,502.0,515.0,Rest,
0.126,504.0,517.0,Rest,
0.126,506.0,517.0,Rest,
0.126,507.0,515.0,Rest,
0.126,508.0,512.0,Rest,
0.126,507.0,510.0,Rest,
0.126,507.0,510.0,Rest,
0.127,507.0,510.0,Rest,
0.127,506.0,510.0,Rest,
0.127,507.0,511.0,Rest,
0.127,507.0,510.0,Rest,
0.127,507.0,509.0,Rest,
0.127,507.0,509.0,Rest,
0.127,507.0,509.0,Rest,
0.128,507.0,510.0,Rest,
0.128,508.0,510.0,Rest,
0.128,508.0,510.0,Rest,
0.128,508.0,511.0,Rest,
0.128,507.0,513.0,Rest,
0.128,506.0,514.0,Rest,
0.128,506.0,515.0,Rest,
0.128,505.0,516.0,Rest,
0.129,505.0,517.0,Rest,
0.129,504.0,519.0,Rest,
0.129,504.0,519.0,Rest,
0.129,503.0,520.0,Rest,
0.129,503.0,524.0,Rest,
0.129,503.0,527.0,Rest,
0.129,503.0,530.0,Rest,
0.13,504.0,532.0,Rest,
0.13,504.0,533.0,Rest,
0.13,505.0,535.0,Rest,
0.13,505.0,534.0,Rest,
0.13,506.0,532.0,Rest,
0.13,506.0,528.0,Rest,
0.13,507.0,524.0,Rest,
0.131,507.0,520.0,Rest,
0.131,507.0,517.0,Rest,
0.131,506.0,516.0,Rest,
0.131,506.0,516.0,Rest,
0.131,505.0,517.0,Rest,
0.131,505.0,517.0,Rest,
0.131,505.0,516.0,Rest,
0.131,506.0,514.0,Rest,
0.132,506.0,513.0,Rest,
0.132,507.0,512.0,Rest,
0.132,506.0,512.0,Rest,
0.132,506.0,512.0,Rest,
0.132,505.0,512.0,Rest,
0.132,504.0,514.0,Rest,
0.132,504.0,516.0,Rest,
0.133,504.0,519.0,Rest,
0.133,505.0,521.0,Rest,
0.133,504.0,521.0,Rest,
0.133,503.0,520.0,Rest,
0.133,503.0,518.0,Rest,
0.133,503.0,517.0,Rest,
0.133,503.0,516.0,Rest,
0.134,504.0,514.0,Rest,
0.134,505.0,512.0,Rest,
0.134,505.0,511.0,Rest,
0.134,504.0,512.0,Rest,
0.134,504.0,515.0,Rest,
0.134,504.0,519.0,Rest,
0.134,504.0,523.0,Rest,
0.134,504.0,526.0,Rest,
0.135,504.0,530.0,Rest,
0.135,504.0,529.0,Rest,
0.135,504.0,524.0,Rest,
0.135,504.0,520.0,Rest,
0.135,504.0,515.0,Rest,
0.135,505.0,513.0,Rest,
0.135,504.0,511.0,Rest,
0.136,505.0,511.0,Rest,
0.136,505.0,512.0,Rest,
0.136,505.0,514.0,Rest,
0.136,505.0,516.0,Rest,
0.136,506.0,517.0,Rest,
0.136,505.0,518.0,Rest,
0.136,503.0,519.0,Rest,
0.137,505.0,520.0,Rest,
0.137,507.0,522.0,Rest,
