Timestamp,Channel1,Channel2,Action1,Action2
0.0,474.0,593.0,Rest,
0.127,479.0,602.0,Rest,
0.127,483.0,605.0,Rest,
0.127,485.0,605.0,Rest,
0.127,485.0,599.0,Rest,
0.127,485.0,589.0,Rest,
0.127,481.0,580.0,Rest,
0.127,477.0,581.0,Rest,
0.133,475.0,583.0,Rest,
0.133,475.0,586.0,Rest,
0.133,475.0,586.0,Rest,
0.133,470.0,583.0,Rest,
0.133,478.0,583.0,Rest,
0.133,483.0,582.0,Rest,
0.133,483.0,584.0,Rest,
0.133,484.0,586.0,Rest,
0.133,484.0,584.0,Rest,
0.133,483.0,582.0,Rest,
0.135,486.0,584.0,Rest,
0.135,487.0,589.0,Rest,
0.135,488.0,594.0,Rest,
0.135,489.0,601.0,Rest,
0.135,489.0,599.0,Rest,
0.135,490.0,592.0,Rest,
0.135,487.0,580.0,Rest,
0.135,484.0,574.0,Rest,
0.135,483.0,571.0,Rest,
0.135,484.0,573.0,Rest,
0.135,485.0,575.0,Rest,
0.135,487.0,567.0,Rest,
0.137,489.0,556.0,Rest,
0.137,489.0,548.0,Rest,
0.137,490.0,544.0,Rest,
0.137,490.0,555.0,Rest,
0.137,491.0,568.0,Rest,
0.137,492.0,577.0,Rest,
0.137,493.0,581.0,Rest,
0.137,494.0,571.0,Rest,
0.137,494.0,546.0,Rest,
0.137,494.0,527.0,Rest,
0.137,494.0,520.0,Rest,
0.139,495.0,522.0,Rest,
0.139,496.0,524.0,Rest,
0.139,495.0,527.0,Rest,
0.139,497.0,529.0,Rest,
0.139,498.0,532.0,Rest,
0.139,501.0,535.0,Rest,
0.139,501.0,540.0,Rest,
0.139,502.0,543.0,Rest,
0.139,503.0,541.0,Rest,
0.139,502.0,542.0,Rest,
0.139,503.0,543.0,Rest,
0.139,503.0,540.0,Rest,
0.141,505.0,531.0,Rest,
0.141,504.0,524.0,Rest,
0.141,506.0,512.0,Rest,
0.141,505.0,518.0,Rest,
0.141,506.0,527.0,Rest,
0.141,507.0,529.0,Rest,
0.141,507.0,529.0,Rest,
0.141,508.0,530.0,Rest,
0.141,511.0,533.0,Rest,
0.141,512.0,533.0,Rest,
0.141,512.0,534.0,Rest,
0.141,510.0,532.0,Rest,
0.143,512.0,530.0,Rest,
0.143,511.0,527.0,Rest,
0.143,511.0,525.0,Rest,
0.143,514.0,526.0,Rest,
0.143,515.0,528.0,Rest,
0.143,512.0,526.0,Rest,
0.143,509.0,518.0,Rest,
0.143,510.0,519.0,Rest,
0.143,510.0,520.0,Rest,
0.143,510.0,518.0,Rest,
0.143,511.0,518.0,Rest,
0.143,511.0,508.0,Rest,
0.143,510.0,497.0,Rest,
0.145,510.0,496.0,Rest,
0.145,510.0,497.0,Rest,
0.145,510.0,493.0,Rest,
0.145,511.0,499.0,Rest,
0.145,512.0,504.0,Rest,
0.145,512.0,507.0,Rest,
0.145,514.0,509.0,Rest,
0.145,514.0,505.0,Rest,
0.145,512.0,497.0,Rest,
0.145,511.0,491.0,Rest,
0.145,512.0,495.0,Rest,
0.145,508.0,499.0,Rest,
0.147,509.0,498.0,Rest,
0.147,507.0,491.0,Rest,
0.147,507.0,485.0,Rest,
0.147,513.0,485.0,Rest,
0.147,518.0,489.0,Rest,
0.147,521.0,495.0,Rest,
0.147,516.0,502.0,Rest,
0.147,509.0,505.0,Rest,
0.147,508.0,510.0,Rest,
0.147,508.0,514.0,Rest,
0.147,507.0,517.0,Rest,
0.147,506.0,521.0,Rest,
0.149,504.0,515.0,Rest,
0.149,504.0,497.0,Rest,
0.149,505.0,490.0,Rest,
0.149,506.0,492.0,Rest,
0.149,506.0,495.0,Rest,
0.149,506.0,491.0,Rest,
0.149,506.0,490.0,Rest,
0.149,506.0,489.0,Rest,
0.149,505.0,488.0,Rest,
0.149,505.0,485.0,Rest,
0.149,506.0,480.0,Rest,
0.15,506.0,478.0,Rest,
0.15,503.0,485.0,Rest,
0.15,495.0,496.0,Rest,
0.15,499.0,505.0,Rest,
0.15,504.0,503.0,Rest,
0.15,508.0,495.0,Rest,
0.15,510.0,489.0,Rest,
0.15,511.0,492.0,Rest,
0.15,513.0,498.0,Rest,
0.15,512.0,495.0,Rest,
0.15,508.0,484.0,Rest,
0.15,505.0,472.0,Rest,
0.15,502.0,471.0,Rest,
0.153,502.0,462.0,Rest,
0.153,504.0,454.0,Rest,
0.153,504.0,463.0,Rest,
0.153,504.0,476.0,Rest,
0.153,508.0,481.0,Rest,
0.153,510.0,487.0,Rest,
0.153,511.0,493.0,Rest,
0.153,512.0,499.0,Rest,
0.153,513.0,499.0,Rest,
0.153,512.0,497.0,Rest,
0.153,513.0,495.0,Rest,
0.153,513.0,491.0,Rest,
0.153,514.0,490.0,Rest,
0.153,515.0,488.0,Rest,
0.153,515.0,487.0,Rest,
0.153,515.0,487.0,Rest,
0.153,514.0,487.0,Rest,
0.153,515.0,493.0,Rest,
0.153,516.0,502.0,Rest,
0.153,517.0,509.0,Rest,
0.153,518.0,511.0,Rest,
0.153,520.0,508.0,Rest,
0.153,520.0,503.0,Rest,
0.153,520.0,500.0,Rest,
0.153,520.0,500.0,Rest,
0.153,520.0,500.0,Rest,
0.153,520.0,499.0,Rest,
0.153,519.0,498.0,Rest,
0.153,517.0,492.0,Rest,
0.153,519.0,484.0,Rest,
0.153,518.0,486.0,Rest,
0.153,518.0,492.0,Rest,
0.153,517.0,498.0,Rest,
0.153,517.0,498.0,Rest,
0.153,517.0,505.0,Rest,
0.153,519.0,515.0,Rest,
0.153,519.0,515.0,Rest,
0.153,519.0,513.0,Rest,
0.153,519.0,511.0,Rest,
0.153,520.0,503.0,Rest,
0.153,516.0,494.0,Rest,
0.153,519.0,492.0,Rest,
0.153,523.0,488.0,Rest,
0.153,523.0,488.0,Rest,
0.153,523.0,503.0,Rest,
0.153,523.0,517.0,Rest,
0.153,522.0,518.0,Rest,
0.153,520.0,515.0,Rest,
0.153,519.0,505.0,Rest,
0.153,518.0,492.0,Rest,
0.153,518.0,479.0,Rest,
0.153,517.0,474.0,Rest,
0.153,515.0,471.0,Rest,
0.153,512.0,477.0,Rest,
0.153,514.0,483.0,Rest,
0.153,516.0,486.0,Rest,
0.153,515.0,488.0,Rest,
0.153,515.0,487.0,Rest,
0.153,515.0,485.0,Rest,
0.153,514.0,485.0,Rest,
0.153,515.0,487.0,Rest,
0.153,515.0,489.0,Rest,
0.153,516.0,489.0,Rest,
0.153,516.0,491.0,Rest,
0.153,515.0,492.0,Rest,
0.153,512.0,494.0,Rest,
0.153,518.0,502.0,Rest,
0.153,518.0,508.0,Rest,
0.153,517.0,505.0,Rest,
0.153,516.0,503.0,Rest,
0.153,515.0,503.0,Rest,
0.153,515.0,501.0,Rest,
0.153,516.0,505.0,Rest,
0.153,515.0,507.0,Rest,
0.153,514.0,505.0,Rest,
0.153,515.0,501.0,Rest,
0.153,516.0,493.0,Rest,
0.153,515.0,486.0,Rest,
0.153,514.0,483.0,Rest,
0.153,513.0,480.0,Rest,
