Timestamp,Channel1,Channel2,Action1,Action2
0.0,516.0,539.0,Rest,
0.132,518.0,549.0,Rest,
0.132,519.0,551.0,Rest,
0.132,518.0,544.0,Rest,
0.132,518.0,532.0,Rest,
0.132,517.0,533.0,Rest,
0.132,518.0,534.0,Rest,
0.134,518.0,519.0,Rest,
0.134,516.0,506.0,Rest,
0.134,513.0,501.0,Rest,
0.134,513.0,505.0,Rest,
0.134,513.0,515.0,Rest,
0.134,515.0,514.0,Rest,
0.134,515.0,508.0,Rest,
0.134,513.0,508.0,Rest,
0.134,514.0,513.0,Rest,
0.135,518.0,520.0,Rest,
0.135,518.0,530.0,Rest,
0.135,516.0,545.0,Rest,
0.135,513.0,559.0,Rest,
0.135,513.0,570.0,Rest,
0.135,514.0,564.0,Rest,
0.135,514.0,548.0,Rest,
0.135,515.0,542.0,Rest,
0.135,518.0,539.0,Rest,
0.137,517.0,537.0,Rest,
0.137,517.0,538.0,Rest,
0.137,517.0,537.0,Rest,
0.137,517.0,532.0,Rest,
0.137,515.0,522.0,Rest,
0.137,517.0,516.0,Rest,
0.137,517.0,515.0,Rest,
0.137,516.0,513.0,Rest,
0.137,517.0,516.0,Rest,
0.137,516.0,519.0,Rest,
0.139,517.0,520.0,Rest,
0.139,518.0,523.0,Rest,
0.139,516.0,525.0,Rest,
0.139,516.0,524.0,Rest,
0.139,516.0,523.0,Rest,
0.139,514.0,523.0,Rest,
0.139,515.0,523.0,Rest,
0.139,514.0,527.0,Rest,
0.139,514.0,532.0,Rest,
0.14,514.0,533.0,Rest,
0.14,515.0,532.0,Rest,
0.14,515.0,533.0,Rest,
0.14,515.0,533.0,Rest,
0.14,515.0,531.0,Rest,
0.14,511.0,531.0,Rest,
0.14,514.0,536.0,Rest,
0.14,516.0,540.0,Rest,
0.14,515.0,540.0,Rest,
0.14,515.0,542.0,Rest,
0.142,515.0,542.0,Rest,
0.142,515.0,550.0,Rest,
0.142,515.0,566.0,Rest,
0.142,515.0,576.0,Rest,
0.142,514.0,575.0,Rest,
0.142,517.0,566.0,Rest,
0.142,517.0,542.0,Rest,
0.142,517.0,541.0,Rest,
0.142,516.0,544.0,Rest,
0.143,514.0,541.0,Rest,
0.143,512.0,541.0,Rest,
0.143,514.0,546.0,Rest,
0.143,514.0,544.0,Rest,
0.143,515.0,534.0,Rest,
0.143,514.0,522.0,Rest,
0.143,517.0,522.0,Rest,
0.143,515.0,528.0,Rest,
0.143,513.0,533.0,Rest,
0.143,513.0,530.0,Rest,
0.145,516.0,525.0,Rest,
0.145,517.0,525.0,Rest,
0.145,517.0,526.0,Rest,
0.145,517.0,526.0,Rest,
0.145,518.0,526.0,Rest,
0.145,517.0,525.0,Rest,
0.145,519.0,527.0,Rest,
0.145,519.0,528.0,Rest,
0.145,519.0,532.0,Rest,
0.145,518.0,533.0,Rest,
0.145,515.0,535.0,Rest,
