Timestamp,Channel1,Channel2,Action1,Action2
0.001,509.0,518.0,Rest,
0.069,511.0,518.0,Rest,
0.071,515.0,519.0,Rest,
0.071,514.0,518.0,Rest,
0.071,515.0,521.0,Rest,
0.071,516.0,521.0,Rest,
0.071,518.0,523.0,Rest,
0.071,519.0,525.0,Rest,
0.071,521.0,526.0,Rest,
0.071,519.0,524.0,Rest,
0.072,514.0,522.0,Rest,
0.072,512.0,520.0,Rest,
0.072,512.0,518.0,Rest,
0.072,510.0,518.0,Rest,
0.072,510.0,520.0,Rest,
0.072,512.0,523.0,Rest,
0.072,514.0,526.0,Rest,
0.072,515.0,528.0,Rest,
0.072,515.0,526.0,Rest,
0.072,516.0,525.0,Rest,
0.072,516.0,523.0,Rest,
0.072,515.0,519.0,Rest,
0.073,512.0,519.0,Rest,
0.073,510.0,516.0,Rest,
0.073,510.0,515.0,Rest,
0.073,511.0,514.0,Rest,
0.073,513.0,514.0,Rest,
0.073,514.0,515.0,Rest,
0.073,516.0,518.0,Rest,
0.073,515.0,518.0,Rest,
0.073,513.0,518.0,Rest,
0.073,513.0,518.0,Rest,
0.073,515.0,519.0,Rest,
0.074,515.0,519.0,Rest,
0.074,516.0,517.0,Rest,
0.074,515.0,516.0,Rest,
0.074,513.0,514.0,Rest,
0.074,511.0,511.0,Rest,
0.074,510.0,510.0,Rest,
0.074,511.0,510.0,Rest,
0.074,514.0,511.0,Rest,
0.074,512.0,512.0,Rest,
0.074,509.0,512.0,Rest,
0.074,508.0,512.0,Rest,
0.074,511.0,512.0,Rest,
0.075,509.0,512.0,Rest,
0.075,504.0,512.0,Rest,
0.075,502.0,510.0,Rest,
0.075,502.0,506.0,Rest,
0.075,504.0,504.0,Rest,
0.075,507.0,500.0,Rest,
0.075,504.0,499.0,Rest,
0.075,506.0,500.0,Rest,
0.075,511.0,504.0,Rest,
0.075,514.0,508.0,Rest,
0.075,508.0,512.0,Rest,
0.075,505.0,514.0,Rest,
0.076,512.0,516.0,Rest,
0.076,515.0,517.0,Rest,
0.076,516.0,517.0,Rest,
0.076,512.0,515.0,Rest,
0.076,506.0,512.0,Rest,
0.076,503.0,509.0,Rest,
0.076,503.0,506.0,Rest,
0.076,503.0,505.0,Rest,
0.076,503.0,505.0,Rest,
0.076,504.0,506.0,Rest,
0.076,504.0,508.0,Rest,
0.076,501.0,509.0,Rest,
0.077,501.0,512.0,Rest,
0.077,500.0,513.0,Rest,
0.077,505.0,514.0,Rest,
0.077,506.0,513.0,Rest,
0.077,506.0,511.0,Rest,
0.077,505.0,509.0,Rest,
0.077,501.0,507.0,Rest,
0.077,500.0,506.0,Rest,
0.077,502.0,507.0,Rest,
0.077,505.0,508.0,Rest,
0.077,506.0,509.0,Rest,
0.077,506.0,512.0,Rest,
0.078,507.0,515.0,Rest,
0.078,506.0,516.0,Rest,
0.078,507.0,518.0,Rest,
0.078,506.0,517.0,Rest,
0.078,506.0,517.0,Rest,
0.078,508.0,515.0,Rest,
0.078,509.0,510.0,Rest,
0.078,509.0,508.0,Rest,
0.078,509.0,506.0,Rest,
0.078,506.0,504.0,Rest,
0.078,501.0,505.0,Rest,
0.078,503.0,504.0,Rest,
0.078,504.0,503.0,Rest,
0.079,508.0,503.0,Rest,
0.079,511.0,504.0,Rest,
0.079,511.0,504.0,Rest,
0.079,507.0,503.0,Rest,
0.079,505.0,504.0,Rest,
0.079,504.0,505.0,Rest,
0.079,504.0,505.0,Rest,
0.079,505.0,503.0,Rest,
0.079,508.0,504.0,Rest,
0.079,511.0,505.0,Rest,
0.079,509.0,504.0,Rest,
0.079,509.0,506.0,Rest,
0.08,512.0,506.0,Rest,
0.08,515.0,507.0,Rest,
0.08,514.0,507.0,Rest,
0.08,515.0,507.0,Rest,
0.08,515.0,508.0,Rest,
0.08,508.0,511.0,Rest,
0.08,505.0,512.0,Rest,
0.08,509.0,512.0,Rest,
0.08,512.0,512.0,Rest,
0.08,513.0,515.0,Rest,
0.08,514.0,517.0,Rest,
0.08,513.0,519.0,Rest,
0.08,510.0,520.0,Rest,
0.081,507.0,521.0,Rest,
0.081,507.0,519.0,Rest,
0.081,505.0,519.0,Rest,
0.081,503.0,519.0,Rest,
0.081,504.0,520.0,Rest,
0.081,506.0,520.0,Rest,
0.081,505.0,519.0,Rest,
0.081,506.0,518.0,Rest,
0.081,507.0,516.0,Rest,
0.081,511.0,516.0,Rest,
0.081,513.0,517.0,Rest,
0.081,514.0,519.0,Rest,
0.082,515.0,520.0,Rest,
0.082,514.0,521.0,Rest,
0.082,513.0,522.0,Rest,
0.082,512.0,522.0,Rest,
0.082,513.0,521.0,Rest,
0.082,513.0,520.0,Rest,
0.082,513.0,520.0,Rest,
0.082,510.0,519.0,Rest,
0.082,506.0,514.0,Rest,
0.082,504.0,511.0,Rest,
0.082,504.0,509.0,Rest,
0.082,504.0,510.0,Rest,
0.083,508.0,511.0,Rest,
0.083,509.0,514.0,Rest,
0.083,509.0,516.0,Rest,
0.083,510.0,518.0,Rest,
0.083,512.0,520.0,Rest,
0.083,513.0,523.0,Rest,
0.083,516.0,526.0,Rest,
0.083,517.0,530.0,Rest,
0.083,518.0,531.0,Rest,
0.083,517.0,528.0,Rest,
0.083,518.0,525.0,Rest,
0.083,519.0,525.0,Rest,
0.083,519.0,526.0,Rest,
0.084,518.0,527.0,Rest,
0.084,518.0,528.0,Rest,
0.084,519.0,528.0,Rest,
0.084,520.0,528.0,Rest,
0.084,523.0,529.0,Rest,
0.084,527.0,529.0,Rest,
0.084,523.0,527.0,Rest,
0.084,516.0,523.0,Rest,
0.084,514.0,520.0,Rest,
0.084,516.0,517.0,Rest,
0.084,516.0,514.0,Rest,
0.084,519.0,514.0,Rest,
0.085,519.0,516.0,Rest,
0.085,516.0,520.0,Rest,
0.085,515.0,522.0,Rest,
0.085,517.0,524.0,Rest,
0.085,517.0,522.0,Rest,
0.085,521.0,522.0,Rest,
0.085,524.0,525.0,Rest,
0.085,525.0,528.0,Rest,
0.085,520.0,527.0,Rest,
0.085,517.0,523.0,Rest,
0.085,517.0,521.0,Rest,
0.085,521.0,518.0,Rest,
0.085,526.0,517.0,Rest,
0.086,523.0,517.0,Rest,
0.086,519.0,520.0,Rest,
0.086,523.0,523.0,Rest,
0.086,524.0,524.0,Rest,
0.086,525.0,526.0,Rest,
0.086,526.0,527.0,Rest,
0.086,520.0,525.0,Rest,
0.086,514.0,525.0,Rest,
0.086,511.0,523.0,Rest,
0.086,510.0,521.0,Rest,
0.086,510.0,518.0,Rest,
0.086,511.0,517.0,Rest,
0.086,512.0,514.0,Rest,
0.087,513.0,515.0,Rest,
0.087,515.0,518.0,Rest,
0.087,517.0,520.0,Rest,
0.087,518.0,521.0,Rest,
0.087,518.0,522.0,Rest,
0.087,517.0,521.0,Rest,
0.087,516.0,521.0,Rest,
0.087,518.0,522.0,Rest,
0.087,520.0,523.0,Rest,
0.087,521.0,522.0,Rest,
0.087,521.0,522.0,Rest,
0.087,521.0,519.0,Rest,
0.087,520.0,519.0,Rest,
0.087,516.0,520.0,Rest,
0.087,511.0,524.0,Rest,
0.087,506.0,528.0,Rest,
0.087,510.0,530.0,Rest,
0.087,513.0,530.0,Rest,
0.087,514.0,529.0,Rest,
0.088,514.0,527.0,Rest,
0.088,514.0,525.0,Rest,
0.088,515.0,524.0,Rest,
0.088,516.0,523.0,Rest,
0.088,518.0,522.0,Rest,
0.088,521.0,522.0,Rest,
0.088,523.0,524.0,Rest,
0.088,522.0,524.0,Rest,
0.088,517.0,525.0,Rest,
0.088,515.0,527.0,Rest,
0.088,515.0,528.0,Rest,
0.088,520.0,529.0,Rest,
0.089,519.0,530.0,Rest,
