Timestamp,Channel1,Channel2,Action1,Action2
0.0,504.0,527.0,Rest,
0.135,503.0,528.0,Rest,
0.136,503.0,529.0,Rest,
0.136,504.0,531.0,Rest,
0.136,505.0,534.0,Rest,
0.137,506.0,537.0,Rest,
0.137,505.0,539.0,Rest,
0.137,505.0,541.0,Rest,
0.137,504.0,544.0,Rest,
0.137,504.0,547.0,Rest,
0.137,504.0,553.0,Rest,
0.137,503.0,558.0,Rest,
0.138,504.0,562.0,Rest,
0.138,504.0,562.0,Rest,
0.138,504.0,558.0,Rest,
0.138,504.0,553.0,Rest,
0.138,504.0,546.0,Rest,
0.138,504.0,536.0,Rest,
0.138,505.0,528.0,Rest,
0.138,505.0,521.0,Rest,
0.139,505.0,515.0,Rest,
0.139,505.0,510.0,Rest,
0.139,504.0,507.0,Rest,
0.139,504.0,505.0,Rest,
0.139,504.0,504.0,Rest,
0.139,504.0,504.0,Rest,
0.139,504.0,505.0,Rest,
0.139,505.0,507.0,Rest,
0.14,505.0,509.0,Rest,
0.14,506.0,514.0,Rest,
0.14,506.0,520.0,Rest,
0.14,507.0,529.0,Rest,
0.14,508.0,536.0,Rest,
0.14,508.0,539.0,Rest,
0.14,508.0,537.0,Rest,
0.141,509.0,531.0,Rest,
0.141,508.0,528.0,Rest,
0.141,509.0,527.0,Rest,
0.141,509.0,526.0,Rest,
0.141,508.0,525.0,Rest,
0.141,509.0,523.0,Rest,
0.141,508.0,519.0,Rest,
0.141,508.0,515.0,Rest,
0.142,507.0,510.0,Rest,
0.142,507.0,508.0,Rest,
0.142,506.0,507.0,Rest,
0.142,506.0,507.0,Rest,
0.142,506.0,508.0,Rest,
0.142,507.0,510.0,Rest,
0.142,507.0,512.0,Rest,
0.142,508.0,514.0,Rest,
0.143,508.0,517.0,Rest,
0.143,508.0,520.0,Rest,
0.143,509.0,523.0,Rest,
0.143,509.0,525.0,Rest,
0.143,508.0,526.0,Rest,
0.143,508.0,525.0,Rest,
0.143,508.0,524.0,Rest,
0.143,508.0,522.0,Rest,
0.144,508.0,522.0,Rest,
0.144,508.0,523.0,Rest,
0.144,509.0,524.0,Rest,
0.144,510.0,525.0,Rest,
0.144,512.0,524.0,Rest,
0.144,513.0,521.0,Rest,
0.144,512.0,518.0,Rest,
0.144,511.0,515.0,Rest,
0.145,510.0,513.0,Rest,
0.145,510.0,510.0,Rest,
0.145,510.0,509.0,Rest,
0.145,510.0,508.0,Rest,
0.145,510.0,508.0,Rest,
0.145,509.0,509.0,Rest,
0.145,509.0,512.0,Rest,
0.146,509.0,515.0,Rest,
0.146,509.0,519.0,Rest,
0.146,508.0,523.0,Rest,
0.146,508.0,527.0,Rest,
0.146,509.0,530.0,Rest,
0.146,508.0,532.0,Rest,
0.146,508.0,533.0,Rest,
0.146,507.0,534.0,Rest,
