Timestamp,Channel1,Channel2,Action1,Action2
0.0,523.0,521.0,Rest,
0.135,525.0,528.0,Rest,
0.135,525.0,531.0,Rest,
0.135,523.0,524.0,Rest,
0.135,522.0,515.0,Rest,
0.135,520.0,512.0,Rest,
0.135,518.0,510.0,Rest,
0.135,517.0,506.0,Rest,
0.135,517.0,504.0,Rest,
0.135,519.0,505.0,Rest,
0.135,518.0,521.0,Rest,
0.138,519.0,542.0,Rest,
0.138,518.0,557.0,Rest,
0.138,520.0,559.0,Rest,
0.138,522.0,546.0,Rest,
0.138,522.0,527.0,Rest,
0.138,521.0,513.0,Rest,
0.138,520.0,501.0,Rest,
0.138,518.0,495.0,Rest,
0.138,517.0,495.0,Rest,
0.138,517.0,496.0,Rest,
0.138,515.0,498.0,Rest,
0.138,514.0,502.0,Rest,
0.138,515.0,511.0,Rest,
0.138,516.0,518.0,Rest,
0.138,517.0,523.0,Rest,
0.138,518.0,526.0,Rest,
0.138,519.0,528.0,Rest,
0.138,520.0,525.0,Rest,
0.138,521.0,519.0,Rest,
0.138,521.0,519.0,Rest,
0.138,521.0,521.0,Rest,
0.138,520.0,520.0,Rest,
0.138,518.0,520.0,Rest,
0.138,518.0,518.0,Rest,
0.138,518.0,515.0,Rest,
0.138,517.0,509.0,Rest,
0.138,515.0,505.0,Rest,
0.138,513.0,504.0,Rest,
0.138,514.0,506.0,Rest,
0.138,517.0,511.0,Rest,
0.138,519.0,518.0,Rest,
0.138,520.0,522.0,Rest,
0.138,521.0,525.0,Rest,
0.138,521.0,526.0,Rest,
0.138,520.0,525.0,Rest,
0.138,519.0,522.0,Rest,
0.138,518.0,523.0,Rest,
0.138,517.0,523.0,Rest,
0.138,516.0,522.0,Rest,
0.138,516.0,519.0,Rest,
0.138,514.0,512.0,Rest,
0.138,513.0,507.0,Rest,
0.138,515.0,504.0,Rest,
0.138,518.0,501.0,Rest,
0.138,520.0,499.0,Rest,
0.138,521.0,497.0,Rest,
0.138,520.0,497.0,Rest,
0.138,517.0,497.0,Rest,
0.138,518.0,498.0,Rest,
0.138,518.0,499.0,Rest,
0.138,518.0,499.0,Rest,
0.138,519.0,501.0,Rest,
0.138,520.0,512.0,Rest,
0.138,521.0,531.0,Rest,
0.138,522.0,546.0,Rest,
0.138,523.0,552.0,Rest,
0.138,522.0,550.0,Rest,
0.138,520.0,536.0,Rest,
0.138,519.0,505.0,Rest,
0.138,516.0,480.0,Rest,
0.138,517.0,476.0,Rest,
0.138,519.0,483.0,Rest,
0.138,519.0,494.0,Rest,
0.138,519.0,499.0,Rest,
0.138,518.0,501.0,Rest,
0.138,518.0,501.0,Rest,
0.138,519.0,495.0,Rest,
0.138,519.0,495.0,Rest,
0.138,519.0,501.0,Rest,
0.138,520.0,512.0,Rest,
0.138,519.0,524.0,Rest,
0.138,519.0,531.0,Rest,
0.138,520.0,522.0,Rest,
0.138,522.0,507.0,Rest,
0.138,519.0,496.0,Rest,
0.151,516.0,496.0,Rest,
0.151,516.0,497.0,Rest,
