Timestamp,Channel1,Channel2,Action1,Action2
0.0,510.0,517.0,Rest,
0.137,509.0,513.0,Rest,
0.139,509.0,508.0,Rest,
0.139,508.0,503.0,Rest,
0.139,509.0,498.0,Rest,
0.139,509.0,493.0,Rest,
0.139,510.0,493.0,Rest,
0.14,510.0,498.0,Rest,
0.14,510.0,503.0,Rest,
0.141,510.0,511.0,Rest,
0.141,511.0,521.0,Rest,
0.141,511.0,527.0,Rest,
0.141,511.0,529.0,Rest,
0.143,510.0,527.0,Rest,
0.143,509.0,523.0,Rest,
0.143,509.0,517.0,Rest,
0.143,510.0,512.0,Rest,
0.143,510.0,510.0,Rest,
0.143,511.0,508.0,Rest,
0.143,511.0,508.0,Rest,
0.144,512.0,511.0,Rest,
0.144,512.0,515.0,Rest,
0.144,513.0,517.0,Rest,
0.144,512.0,521.0,Rest,
0.144,511.0,523.0,Rest,
0.145,511.0,524.0,Rest,
0.145,511.0,524.0,Rest,
0.145,511.0,524.0,Rest,
0.145,512.0,523.0,Rest,
0.146,512.0,522.0,Rest,
0.146,512.0,522.0,Rest,
0.146,513.0,522.0,Rest,
0.146,512.0,522.0,Rest,
0.148,512.0,521.0,Rest,
0.148,511.0,519.0,Rest,
0.148,511.0,518.0,Rest,
0.148,510.0,517.0,Rest,
0.148,510.0,516.0,Rest,
0.148,510.0,515.0,Rest,
0.148,510.0,513.0,Rest,
0.148,510.0,512.0,Rest,
0.148,511.0,513.0,Rest,
0.148,511.0,515.0,Rest,
0.149,511.0,514.0,Rest,
0.149,511.0,512.0,Rest,
0.149,511.0,510.0,Rest,
0.149,512.0,508.0,Rest,
0.149,512.0,506.0,Rest,
0.149,513.0,506.0,Rest,
0.15,513.0,506.0,Rest,
0.15,513.0,508.0,Rest,
0.15,513.0,509.0,Rest,
0.15,513.0,509.0,Rest,
0.15,513.0,510.0,Rest,
0.15,513.0,513.0,Rest,
0.151,513.0,515.0,Rest,
0.151,513.0,515.0,Rest,
0.151,513.0,514.0,Rest,
0.151,513.0,514.0,Rest,
0.151,513.0,515.0,Rest,
0.151,513.0,518.0,Rest,
0.151,512.0,518.0,Rest,
0.152,512.0,518.0,Rest,
0.152,512.0,518.0,Rest,
0.152,512.0,517.0,Rest,
0.152,511.0,515.0,Rest,
0.152,511.0,514.0,Rest,
0.152,511.0,512.0,Rest,
0.153,512.0,511.0,Rest,
0.153,513.0,510.0,Rest,
0.153,514.0,509.0,Rest,
0.153,514.0,509.0,Rest,
0.153,514.0,510.0,Rest,
0.153,514.0,512.0,Rest,
0.154,514.0,513.0,Rest,
0.154,515.0,512.0,Rest,
0.154,516.0,512.0,Rest,
0.154,516.0,510.0,Rest,
0.154,516.0,510.0,Rest,
0.154,516.0,510.0,Rest,
0.154,516.0,510.0,Rest,
0.155,516.0,512.0,Rest,
0.155,516.0,514.0,Rest,
0.155,516.0,517.0,Rest,
0.155,514.0,518.0,Rest,
0.155,514.0,519.0,Rest,
0.155,514.0,521.0,Rest,
0.155,513.0,521.0,Rest,
0.155,513.0,520.0,Rest,
0.156,512.0,518.0,Rest,
0.156,512.0,516.0,Rest,
0.156,512.0,514.0,Rest,
0.156,512.0,512.0,Rest,
0.156,512.0,510.0,Rest,
0.156,512.0,508.0,Rest,
0.156,512.0,508.0,Rest,
0.156,512.0,508.0,Rest,
0.157,512.0,508.0,Rest,
0.157,512.0,509.0,Rest,
0.157,512.0,514.0,Rest,
0.157,513.0,520.0,Rest,
