Timestamp,Channel1,Channel2,Action1,Action2
0.001,511.0,470.0,Rest,
0.13,511.0,473.0,Rest,
0.13,512.0,474.0,Rest,
0.131,512.0,475.0,Rest,
0.131,512.0,477.0,Rest,
0.131,512.0,477.0,Rest,
0.132,512.0,477.0,Rest,
0.132,513.0,475.0,Rest,
0.132,512.0,474.0,Rest,
0.132,512.0,474.0,Rest,
0.133,512.0,474.0,Rest,
0.133,512.0,474.0,Rest,
0.133,511.0,473.0,Rest,
0.133,512.0,472.0,Rest,
0.133,512.0,472.0,Rest,
0.134,513.0,475.0,Rest,
0.134,513.0,478.0,Rest,
0.134,513.0,481.0,Rest,
0.134,512.0,482.0,Rest,
0.135,512.0,482.0,Rest,
0.135,512.0,481.0,Rest,
0.135,513.0,480.0,Rest,
0.135,513.0,479.0,Rest,
0.136,513.0,479.0,Rest,
0.136,513.0,479.0,Rest,
0.136,513.0,478.0,Rest,
0.136,513.0,479.0,Rest,
0.136,513.0,479.0,Rest,
0.137,513.0,480.0,Rest,
0.137,514.0,481.0,Rest,
0.137,514.0,482.0,Rest,
0.137,515.0,481.0,Rest,
0.137,516.0,481.0,Rest,
0.137,516.0,481.0,Rest,
0.138,516.0,480.0,Rest,
0.138,516.0,479.0,Rest,
0.138,515.0,479.0,Rest,
0.138,515.0,478.0,Rest,
0.138,515.0,478.0,Rest,
0.138,515.0,478.0,Rest,
0.138,516.0,477.0,Rest,
0.139,515.0,477.0,Rest,
0.139,515.0,476.0,Rest,
0.139,515.0,477.0,Rest,
0.139,515.0,479.0,Rest,
0.139,515.0,481.0,Rest,
0.139,514.0,483.0,Rest,
0.139,514.0,483.0,Rest,
0.14,514.0,483.0,Rest,
0.14,514.0,483.0,Rest,
0.14,513.0,483.0,Rest,
0.14,512.0,483.0,Rest,
0.14,512.0,481.0,Rest,
0.14,511.0,480.0,Rest,
0.14,510.0,480.0,Rest,
0.141,510.0,479.0,Rest,
0.141,511.0,479.0,Rest,
0.141,512.0,478.0,Rest,
0.141,512.0,478.0,Rest,
0.141,512.0,478.0,Rest,
0.141,513.0,479.0,Rest,
0.142,513.0,480.0,Rest,
0.142,513.0,482.0,Rest,
0.142,513.0,482.0,Rest,
0.142,512.0,481.0,Rest,
0.142,511.0,480.0,Rest,
0.142,511.0,480.0,Rest,
0.142,510.0,479.0,Rest,
0.143,510.0,480.0,Rest,
0.143,510.0,481.0,Rest,
0.143,509.0,480.0,Rest,
0.143,509.0,480.0,Rest,
0.143,510.0,480.0,Rest,
0.143,510.0,480.0,Rest,
0.144,511.0,481.0,Rest,
0.144,511.0,483.0,Rest,
0.144,511.0,485.0,Rest,
0.144,511.0,485.0,Rest,
0.144,511.0,485.0,Rest,
0.144,511.0,484.0,Rest,
0.144,511.0,483.0,Rest,
0.144,511.0,482.0,Rest,
0.145,511.0,482.0,Rest,
