Timestamp,Channel1,Channel2,Action1,Action2
0.0,505.0,515.0,Rest,
0.157,505.0,515.0,Rest,
0.158,505.0,515.0,Rest,
0.158,505.0,512.0,Rest,
0.158,506.0,510.0,Rest,
0.158,506.0,509.0,Rest,
0.159,506.0,508.0,Rest,
0.159,507.0,509.0,Rest,
0.159,507.0,509.0,Rest,
0.159,507.0,510.0,Rest,
0.159,507.0,511.0,Rest,
0.159,507.0,511.0,Rest,
0.16,507.0,510.0,Rest,
0.16,507.0,509.0,Rest,
0.16,507.0,508.0,Rest,
0.16,507.0,507.0,Rest,
0.16,507.0,506.0,Rest,
0.16,508.0,505.0,Rest,
0.16,508.0,503.0,Rest,
0.161,509.0,500.0,Rest,
0.161,509.0,500.0,Rest,
0.161,509.0,501.0,Rest,
0.161,509.0,502.0,Rest,
0.161,510.0,502.0,Rest,
0.161,509.0,501.0,Rest,
0.161,510.0,502.0,Rest,
0.162,510.0,505.0,Rest,
0.162,510.0,508.0,Rest,
0.162,510.0,510.0,Rest,
0.162,511.0,510.0,Rest,
0.162,511.0,508.0,Rest,
0.162,512.0,508.0,Rest,
0.162,511.0,509.0,Rest,
0.163,510.0,512.0,Rest,
0.163,510.0,515.0,Rest,
0.163,509.0,518.0,Rest,
0.163,509.0,523.0,Rest,
0.163,509.0,529.0,Rest,
0.163,510.0,532.0,Rest,
0.164,511.0,531.0,Rest,
0.164,511.0,529.0,Rest,
0.164,512.0,526.0,Rest,
0.164,512.0,524.0,Rest,
0.165,512.0,523.0,Rest,
0.165,513.0,521.0,Rest,
0.165,513.0,519.0,Rest,
0.165,513.0,517.0,Rest,
0.166,512.0,515.0,Rest,
0.166,512.0,513.0,Rest,
0.167,512.0,510.0,Rest,
0.168,512.0,508.0,Rest,
0.168,512.0,508.0,Rest,
0.168,512.0,508.0,Rest,
0.168,512.0,508.0,Rest,
0.168,513.0,509.0,Rest,
0.168,513.0,510.0,Rest,
0.169,513.0,513.0,Rest,
0.169,513.0,515.0,Rest,
0.169,513.0,516.0,Rest,
0.169,514.0,518.0,Rest,
0.169,514.0,519.0,Rest,
0.169,515.0,519.0,Rest,
0.17,514.0,519.0,Rest,
0.17,514.0,519.0,Rest,
0.17,513.0,518.0,Rest,
0.17,512.0,516.0,Rest,
0.17,513.0,514.0,Rest,
0.17,513.0,513.0,Rest,
0.17,514.0,514.0,Rest,
0.171,514.0,515.0,Rest,
0.171,515.0,516.0,Rest,
0.171,515.0,518.0,Rest,
0.171,515.0,520.0,Rest,
0.171,516.0,520.0,Rest,
0.171,516.0,519.0,Rest,
0.171,516.0,518.0,Rest,
0.171,516.0,518.0,Rest,
0.172,516.0,519.0,Rest,
0.172,516.0,520.0,Rest,
0.172,516.0,521.0,Rest,
0.172,517.0,522.0,Rest,
0.172,516.0,522.0,Rest,
0.172,515.0,522.0,Rest,
0.174,515.0,523.0,Rest,
0.174,515.0,522.0,Rest,
0.174,515.0,522.0,Rest,
0.174,515.0,521.0,Rest,
0.174,515.0,521.0,Rest,
0.174,514.0,519.0,Rest,
0.174,515.0,518.0,Rest,
0.174,515.0,517.0,Rest,
0.174,516.0,518.0,Rest,
0.174,516.0,520.0,Rest,
0.174,516.0,520.0,Rest,
0.174,516.0,519.0,Rest,
0.174,516.0,519.0,Rest,
0.174,517.0,518.0,Rest,
0.174,517.0,517.0,Rest,
0.175,518.0,516.0,Rest,
0.175,518.0,515.0,Rest,
0.175,518.0,515.0,Rest,
0.175,518.0,514.0,Rest,
0.175,518.0,513.0,Rest,
0.175,517.0,513.0,Rest,
0.175,515.0,512.0,Rest,
0.175,515.0,512.0,Rest,
0.176,516.0,513.0,Rest,
0.176,516.0,513.0,Rest,
0.176,516.0,515.0,Rest,
0.176,516.0,518.0,Rest,
0.176,516.0,519.0,Rest,
0.176,516.0,520.0,Rest,
0.176,516.0,520.0,Rest,
0.177,516.0,522.0,Rest,
0.177,516.0,522.0,Rest,
0.177,517.0,522.0,Rest,
0.177,517.0,522.0,Rest,
0.177,518.0,522.0,Rest,
0.177,518.0,522.0,Rest,
0.177,518.0,521.0,Rest,
0.178,518.0,520.0,Rest,
0.178,518.0,520.0,Rest,
0.178,517.0,521.0,Rest,
0.178,517.0,521.0,Rest,
0.178,517.0,521.0,Rest,
0.178,517.0,518.0,Rest,
0.178,517.0,515.0,Rest,
0.179,517.0,511.0,Rest,
0.179,517.0,509.0,Rest,
0.179,518.0,507.0,Rest,
0.179,518.0,506.0,Rest,
0.179,518.0,506.0,Rest,
0.179,517.0,507.0,Rest,
0.179,518.0,509.0,Rest,
0.179,518.0,511.0,Rest,
0.18,519.0,515.0,Rest,
0.18,520.0,516.0,Rest,
0.18,519.0,517.0,Rest,
0.18,519.0,517.0,Rest,
0.18,519.0,516.0,Rest,
0.18,519.0,515.0,Rest,
0.18,519.0,514.0,Rest,
0.181,520.0,512.0,Rest,
0.181,520.0,510.0,Rest,
0.181,520.0,511.0,Rest,
0.181,520.0,511.0,Rest,
0.181,520.0,511.0,Rest,
0.181,520.0,511.0,Rest,
0.181,520.0,510.0,Rest,
0.181,520.0,508.0,Rest,
0.182,519.0,506.0,Rest,
0.182,519.0,504.0,Rest,
0.182,519.0,504.0,Rest,
0.182,518.0,504.0,Rest,
0.182,518.0,505.0,Rest,
0.182,518.0,508.0,Rest,
0.183,517.0,511.0,Rest,
0.183,517.0,514.0,Rest,
0.183,517.0,518.0,Rest,
0.183,517.0,522.0,Rest,
0.183,518.0,523.0,Rest,
0.183,518.0,523.0,Rest,
0.183,518.0,523.0,Rest,
0.183,518.0,522.0,Rest,
0.184,518.0,522.0,Rest,
0.184,518.0,522.0,Rest,
0.184,517.0,521.0,Rest,
0.184,517.0,521.0,Rest,
0.184,518.0,523.0,Rest,
0.184,519.0,526.0,Rest,
0.184,520.0,526.0,Rest,
0.185,520.0,526.0,Rest,
0.185,521.0,525.0,Rest,
0.185,521.0,523.0,Rest,
0.185,521.0,521.0,Rest,
0.185,521.0,519.0,Rest,
0.185,521.0,518.0,Rest,
0.185,521.0,517.0,Rest,
0.185,521.0,515.0,Rest,
0.186,520.0,514.0,Rest,
0.186,521.0,513.0,Rest,
0.186,521.0,512.0,Rest,
0.186,521.0,513.0,Rest,
0.186,522.0,513.0,Rest,
0.186,522.0,514.0,Rest,
0.186,522.0,515.0,Rest,
0.187,523.0,518.0,Rest,
0.187,524.0,521.0,Rest,
0.187,523.0,524.0,Rest,
0.187,523.0,527.0,Rest,
0.187,523.0,530.0,Rest,
0.187,523.0,532.0,Rest,
0.187,524.0,533.0,Rest,
0.187,524.0,532.0,Rest,
0.188,525.0,531.0,Rest,
0.188,525.0,529.0,Rest,
0.188,525.0,528.0,Rest,
0.188,525.0,526.0,Rest,
0.188,525.0,526.0,Rest,
0.188,526.0,524.0,Rest,
0.188,526.0,521.0,Rest,
0.189,525.0,518.0,Rest,
0.189,524.0,518.0,Rest,
0.189,524.0,518.0,Rest,
0.189,524.0,520.0,Rest,
0.189,524.0,520.0,Rest,
0.189,525.0,521.0,Rest,
0.189,525.0,524.0,Rest,
0.19,525.0,528.0,Rest,
0.19,525.0,531.0,Rest,
0.19,525.0,532.0,Rest,
0.19,524.0,528.0,Rest,
0.19,524.0,522.0,Rest,
0.19,523.0,518.0,Rest,
0.19,522.0,515.0,Rest,
0.19,522.0,510.0,Rest,
0.191,523.0,507.0,Rest,
0.191,524.0,506.0,Rest,
0.191,524.0,505.0,Rest,
0.191,525.0,505.0,Rest,
0.191,525.0,506.0,Rest,
0.191,526.0,506.0,Rest,
0.191,526.0,506.0,Rest,
0.192,525.0,508.0,Rest,
0.192,525.0,512.0,Rest,
0.192,525.0,514.0,Rest,
0.192,525.0,515.0,Rest,
0.192,525.0,516.0,Rest,
0.192,525.0,516.0,Rest,
0.192,525.0,515.0,Rest,
0.192,525.0,513.0,Rest,
0.193,525.0,511.0,Rest,
0.193,525.0,510.0,Rest,
0.193,526.0,509.0,Rest,
0.193,526.0,507.0,Rest,
0.193,526.0,504.0,Rest,
0.193,527.0,503.0,Rest,
0.193,528.0,504.0,Rest,
0.194,528.0,508.0,Rest,
0.194,529.0,513.0,Rest,
0.194,529.0,515.0,Rest,
0.194,529.0,516.0,Rest,
0.194,529.0,516.0,Rest,
0.194,528.0,516.0,Rest,
0.194,527.0,514.0,Rest,
0.194,527.0,512.0,Rest,
0.195,527.0,512.0,Rest,
0.195,527.0,512.0,Rest,
0.195,527.0,513.0,Rest,
0.195,527.0,515.0,Rest,
0.195,525.0,519.0,Rest,
0.195,525.0,524.0,Rest,
0.195,525.0,525.0,Rest,
0.196,525.0,524.0,Rest,
0.196,524.0,524.0,Rest,
0.196,523.0,527.0,Rest,
0.196,523.0,529.0,Rest,
0.196,523.0,529.0,Rest,
0.196,524.0,526.0,Rest,
0.196,524.0,521.0,Rest,
0.196,525.0,519.0,Rest,
0.197,525.0,518.0,Rest,
0.197,525.0,520.0,Rest,
0.197,524.0,520.0,Rest,
0.197,525.0,517.0,Rest,
0.197,525.0,514.0,Rest,
0.197,526.0,512.0,Rest,
0.197,526.0,510.0,Rest,
0.198,526.0,509.0,Rest,
0.198,525.0,509.0,Rest,
0.198,524.0,508.0,Rest,
0.198,524.0,508.0,Rest,
0.2,523.0,508.0,Rest,
0.2,523.0,510.0,Rest,
0.2,523.0,512.0,Rest,
0.2,523.0,513.0,Rest,
0.2,523.0,514.0,Rest,
0.2,523.0,513.0,Rest,
0.2,522.0,513.0,Rest,
0.2,521.0,513.0,Rest,
0.2,521.0,512.0,Rest,
0.2,522.0,512.0,Rest,
0.2,522.0,511.0,Rest,
0.2,522.0,510.0,Rest,
0.2,522.0,509.0,Rest,
0.201,522.0,508.0,Rest,
0.201,522.0,508.0,Rest,
0.201,522.0,508.0,Rest,
0.201,522.0,508.0,Rest,
0.201,522.0,509.0,Rest,
0.201,522.0,511.0,Rest,
0.201,522.0,512.0,Rest,
0.202,521.0,513.0,Rest,
0.202,521.0,514.0,Rest,
0.202,521.0,515.0,Rest,
0.202,521.0,516.0,Rest,
0.202,522.0,517.0,Rest,
0.202,522.0,518.0,Rest,
0.202,523.0,519.0,Rest,
0.202,523.0,521.0,Rest,
0.203,523.0,523.0,Rest,
0.203,523.0,525.0,Rest,
0.203,523.0,527.0,Rest,
0.203,522.0,529.0,Rest,
0.203,522.0,529.0,Rest,
0.203,522.0,528.0,Rest,
0.203,522.0,526.0,Rest,
0.204,521.0,522.0,Rest,
0.204,521.0,518.0,Rest,
0.204,522.0,514.0,Rest,
0.204,521.0,511.0,Rest,
0.204,520.0,510.0,Rest,
0.204,519.0,509.0,Rest,
0.204,520.0,510.0,Rest,
0.204,519.0,510.0,Rest,
0.205,519.0,510.0,Rest,
0.205,518.0,511.0,Rest,
0.205,518.0,513.0,Rest,
0.205,518.0,515.0,Rest,
0.205,517.0,516.0,Rest,
0.205,517.0,518.0,Rest,
0.205,517.0,519.0,Rest,
0.205,517.0,521.0,Rest,
0.206,517.0,524.0,Rest,
0.206,516.0,525.0,Rest,
0.206,516.0,524.0,Rest,
0.206,516.0,524.0,Rest,
0.206,516.0,525.0,Rest,
0.206,516.0,525.0,Rest,
0.206,515.0,525.0,Rest,
0.207,516.0,523.0,Rest,
0.207,515.0,521.0,Rest,
0.207,515.0,519.0,Rest,
0.207,514.0,517.0,Rest,
0.207,512.0,515.0,Rest,
0.207,512.0,514.0,Rest,
0.208,512.0,513.0,Rest,
0.208,512.0,513.0,Rest,
0.208,512.0,513.0,Rest,
0.208,512.0,513.0,Rest,
0.208,512.0,513.0,Rest,
0.208,511.0,513.0,Rest,
0.208,511.0,513.0,Rest,
0.209,511.0,514.0,Rest,
0.209,512.0,515.0,Rest,
0.209,512.0,517.0,Rest,
0.209,512.0,518.0,Rest,
0.209,513.0,518.0,Rest,
0.209,513.0,519.0,Rest,
0.209,513.0,519.0,Rest,
