Timestamp,Channel1,Channel2,Action1,Action2
0.0,517.0,495.0,Rest,
0.121,515.0,469.0,Rest,
0.121,517.0,446.0,Rest,
0.121,516.0,426.0,Rest,
0.121,514.0,412.0,Rest,
0.121,511.0,405.0,Rest,
0.121,506.0,404.0,Rest,
0.121,502.0,397.0,Rest,
0.121,500.0,404.0,Rest,
0.121,500.0,427.0,Rest,
0.121,502.0,447.0,Rest,
0.121,504.0,454.0,Rest,
0.121,506.0,458.0,Rest,
0.121,514.0,478.0,Rest,
0.121,522.0,496.0,Rest,
0.121,522.0,496.0,Rest,
0.121,522.0,489.0,Rest,
0.121,521.0,486.0,Rest,
0.121,519.0,485.0,Rest,
0.121,519.0,483.0,Rest,
0.121,518.0,484.0,Rest,
0.121,518.0,487.0,Rest,
0.121,520.0,497.0,Rest,
0.121,523.0,506.0,Rest,
0.121,523.0,505.0,Rest,
0.121,525.0,502.0,Rest,
0.121,524.0,501.0,Rest,
0.121,523.0,500.0,Rest,
0.121,521.0,504.0,Rest,
0.121,519.0,511.0,Rest,
0.121,517.0,511.0,Rest,
0.121,519.0,507.0,Rest,
0.121,519.0,509.0,Rest,
0.121,521.0,511.0,Rest,
0.137,522.0,510.0,Rest,
0.137,523.0,510.0,Rest,
0.137,524.0,513.0,Rest,
0.137,524.0,511.0,Rest,
0.137,523.0,507.0,Rest,
0.137,522.0,506.0,Rest,
0.137,521.0,500.0,Rest,
0.137,520.0,486.0,Rest,
0.137,521.0,484.0,Rest,
0.137,520.0,490.0,Rest,
0.137,520.0,497.0,Rest,
0.137,520.0,498.0,Rest,
0.137,520.0,500.0,Rest,
0.137,523.0,505.0,Rest,
0.137,525.0,512.0,Rest,
0.137,527.0,514.0,Rest,
0.137,530.0,501.0,Rest,
0.137,529.0,493.0,Rest,
0.137,528.0,490.0,Rest,
0.137,527.0,477.0,Rest,
0.137,526.0,468.0,Rest,
0.137,524.0,463.0,Rest,
0.137,523.0,465.0,Rest,
0.137,523.0,468.0,Rest,
0.137,523.0,468.0,Rest,
0.137,523.0,467.0,Rest,
0.137,522.0,466.0,Rest,
0.137,521.0,463.0,Rest,
0.137,520.0,463.0,Rest,
0.137,518.0,465.0,Rest,
0.137,518.0,473.0,Rest,
0.137,518.0,484.0,Rest,
0.137,521.0,495.0,Rest,
0.137,524.0,504.0,Rest,
0.137,527.0,509.0,Rest,
0.137,530.0,519.0,Rest,
0.137,531.0,537.0,Rest,
0.137,531.0,554.0,Rest,
0.137,531.0,561.0,Rest,
0.137,530.0,554.0,Rest,
0.137,530.0,543.0,Rest,
0.137,530.0,538.0,Rest,
0.137,530.0,534.0,Rest,
0.137,528.0,519.0,Rest,
0.137,525.0,503.0,Rest,
0.137,525.0,490.0,Rest,
0.137,526.0,478.0,Rest,
0.137,527.0,476.0,Rest,
0.137,529.0,477.0,Rest,
0.137,532.0,493.0,Rest,
0.137,533.0,505.0,Rest,
0.137,533.0,516.0,Rest,
0.137,535.0,527.0,Rest,
0.137,538.0,542.0,Rest,
0.137,541.0,548.0,Rest,
0.137,546.0,546.0,Rest,
0.137,548.0,541.0,Rest,
0.137,550.0,535.0,Rest,
0.137,550.0,517.0,Rest,
0.137,549.0,512.0,Rest,
0.137,550.0,514.0,Rest,
0.137,551.0,518.0,Rest,
0.137,552.0,522.0,Rest,
0.137,552.0,525.0,Rest,
0.137,552.0,530.0,Rest,
0.137,553.0,536.0,Rest,
0.137,557.0,543.0,Rest,
0.137,559.0,551.0,Rest,
0.137,560.0,555.0,Rest,
0.137,559.0,554.0,Rest,
0.137,558.0,549.0,Rest,
0.137,558.0,544.0,Rest,
0.137,558.0,541.0,Rest,
0.137,560.0,542.0,Rest,
0.137,560.0,542.0,Rest,
0.137,561.0,543.0,Rest,
0.137,561.0,547.0,Rest,
0.137,562.0,549.0,Rest,
0.137,562.0,551.0,Rest,
0.137,561.0,556.0,Rest,
0.137,561.0,557.0,Rest,
0.137,560.0,554.0,Rest,
0.137,560.0,551.0,Rest,
0.137,560.0,549.0,Rest,
0.137,559.0,554.0,Rest,
0.137,556.0,559.0,Rest,
0.137,555.0,566.0,Rest,
0.137,556.0,573.0,Rest,
0.137,557.0,581.0,Rest,
0.137,559.0,581.0,Rest,
0.137,562.0,578.0,Rest,
0.137,566.0,576.0,Rest,
0.137,567.0,552.0,Rest,
0.137,565.0,526.0,Rest,
0.153,563.0,523.0,Rest,
0.153,561.0,525.0,Rest,
0.153,560.0,532.0,Rest,
0.153,559.0,538.0,Rest,
0.153,558.0,535.0,Rest,
0.153,557.0,522.0,Rest,
0.153,555.0,519.0,Rest,
0.153,554.0,521.0,Rest,
0.153,553.0,518.0,Rest,
0.153,555.0,518.0,Rest,
0.153,556.0,525.0,Rest,
0.153,559.0,528.0,Rest,
0.153,559.0,528.0,Rest,
0.153,558.0,528.0,Rest,
0.153,557.0,527.0,Rest,
0.153,556.0,529.0,Rest,
0.153,556.0,534.0,Rest,
0.153,556.0,545.0,Rest,
0.153,555.0,560.0,Rest,
0.153,555.0,564.0,Rest,
0.153,556.0,551.0,Rest,
0.153,557.0,538.0,Rest,
0.153,557.0,534.0,Rest,
0.153,557.0,537.0,Rest,
0.153,555.0,535.0,Rest,
0.153,553.0,526.0,Rest,
0.153,552.0,520.0,Rest,
0.153,553.0,520.0,Rest,
0.153,553.0,524.0,Rest,
0.153,554.0,528.0,Rest,
0.153,555.0,532.0,Rest,
0.153,555.0,536.0,Rest,
0.153,554.0,539.0,Rest,
0.153,555.0,542.0,Rest,
0.153,554.0,545.0,Rest,
0.153,556.0,545.0,Rest,
0.153,556.0,542.0,Rest,
0.153,556.0,534.0,Rest,
0.153,554.0,535.0,Rest,
0.153,552.0,550.0,Rest,
0.153,551.0,570.0,Rest,
0.153,553.0,586.0,Rest,
0.153,554.0,574.0,Rest,
0.153,557.0,551.0,Rest,
0.153,560.0,536.0,Rest,
0.153,560.0,533.0,Rest,
0.153,559.0,535.0,Rest,
0.153,557.0,536.0,Rest,
0.153,556.0,534.0,Rest,
0.153,555.0,531.0,Rest,
0.153,556.0,532.0,Rest,
0.153,556.0,539.0,Rest,
0.153,556.0,551.0,Rest,
0.153,555.0,579.0,Rest,
0.153,552.0,603.0,Rest,
0.153,551.0,608.0,Rest,
0.153,551.0,596.0,Rest,
0.153,550.0,563.0,Rest,
0.153,549.0,537.0,Rest,
0.153,549.0,528.0,Rest,
0.153,549.0,529.0,Rest,
0.153,548.0,535.0,Rest,
0.153,548.0,542.0,Rest,
0.153,547.0,544.0,Rest,
0.153,546.0,547.0,Rest,
0.153,546.0,548.0,Rest,
0.153,544.0,547.0,Rest,
0.153,544.0,546.0,Rest,
0.153,544.0,543.0,Rest,
0.153,542.0,538.0,Rest,
0.153,541.0,536.0,Rest,
0.153,540.0,543.0,Rest,
0.153,539.0,547.0,Rest,
0.153,536.0,547.0,Rest,
0.153,534.0,545.0,Rest,
0.153,533.0,544.0,Rest,
0.153,532.0,541.0,Rest,
0.153,532.0,530.0,Rest,
0.153,533.0,525.0,Rest,
0.153,534.0,521.0,Rest,
0.153,533.0,520.0,Rest,
0.153,532.0,524.0,Rest,
0.153,531.0,528.0,Rest,
0.153,529.0,530.0,Rest,
0.153,526.0,528.0,Rest,
0.153,524.0,522.0,Rest,
0.153,524.0,517.0,Rest,
0.153,527.0,520.0,Rest,
0.153,529.0,528.0,Rest,
0.153,531.0,540.0,Rest,
0.153,532.0,547.0,Rest,
0.153,530.0,545.0,Rest,
0.153,529.0,541.0,Rest,
0.153,528.0,537.0,Rest,
0.153,526.0,537.0,Rest,
0.153,525.0,539.0,Rest,
0.153,523.0,547.0,Rest,
0.169,523.0,556.0,Rest,
0.169,520.0,559.0,Rest,
0.169,518.0,554.0,Rest,
0.169,519.0,535.0,Rest,
0.169,518.0,522.0,Rest,
0.169,517.0,513.0,Rest,
0.169,515.0,507.0,Rest,
0.169,517.0,510.0,Rest,
0.169,520.0,522.0,Rest,
0.169,520.0,533.0,Rest,
0.171,519.0,540.0,Rest,
0.171,520.0,546.0,Rest,
0.171,523.0,548.0,Rest,
0.171,523.0,548.0,Rest,
0.171,519.0,545.0,Rest,
0.171,518.0,538.0,Rest,
0.171,517.0,529.0,Rest,
0.171,517.0,524.0,Rest,
0.171,517.0,525.0,Rest,
0.171,516.0,529.0,Rest,
0.171,516.0,539.0,Rest,
0.171,515.0,544.0,Rest,
0.173,513.0,540.0,Rest,
0.173,513.0,538.0,Rest,
0.173,511.0,534.0,Rest,
0.173,509.0,525.0,Rest,
0.173,509.0,526.0,Rest,
0.173,508.0,529.0,Rest,
0.173,506.0,534.0,Rest,
0.173,505.0,543.0,Rest,
0.173,505.0,554.0,Rest,
0.173,504.0,544.0,Rest,
0.173,504.0,521.0,Rest,
0.173,502.0,494.0,Rest,
0.175,501.0,473.0,Rest,
0.175,503.0,461.0,Rest,
0.175,505.0,470.0,Rest,
0.175,506.0,493.0,Rest,
0.175,505.0,510.0,Rest,
0.175,507.0,522.0,Rest,
0.175,509.0,533.0,Rest,
0.175,509.0,535.0,Rest,
0.175,509.0,530.0,Rest,
0.175,506.0,528.0,Rest,
0.175,506.0,526.0,Rest,
0.175,504.0,520.0,Rest,
