Timestamp,Channel1,Channel2,Action1,Action2
0.0,509.0,521.0,Rest,
0.131,509.0,525.0,Rest,
0.131,510.0,530.0,Rest,
0.131,510.0,533.0,Rest,
0.131,509.0,536.0,Rest,
0.132,510.0,538.0,Rest,
0.132,510.0,540.0,Rest,
0.132,510.0,542.0,Rest,
0.132,509.0,540.0,Rest,
0.132,508.0,535.0,Rest,
0.132,509.0,529.0,Rest,
0.132,509.0,524.0,Rest,
0.133,510.0,518.0,Rest,
0.133,509.0,514.0,Rest,
0.133,510.0,511.0,Rest,
0.133,509.0,507.0,Rest,
0.133,509.0,503.0,Rest,
0.134,509.0,500.0,Rest,
0.134,509.0,500.0,Rest,
0.134,510.0,501.0,Rest,
0.134,510.0,501.0,Rest,
0.135,509.0,502.0,Rest,
0.135,508.0,503.0,Rest,
0.135,507.0,504.0,Rest,
0.135,506.0,506.0,Rest,
0.135,506.0,506.0,Rest,
0.135,506.0,506.0,Rest,
0.135,506.0,507.0,Rest,
0.136,506.0,507.0,Rest,
0.136,507.0,508.0,Rest,
0.136,507.0,508.0,Rest,
0.136,508.0,506.0,Rest,
0.136,507.0,505.0,Rest,
0.137,507.0,504.0,Rest,
0.137,508.0,503.0,Rest,
0.137,507.0,504.0,Rest,
0.137,506.0,505.0,Rest,
0.137,507.0,507.0,Rest,
0.137,507.0,511.0,Rest,
0.137,508.0,515.0,Rest,
0.138,508.0,516.0,Rest,
0.138,508.0,513.0,Rest,
0.138,507.0,507.0,Rest,
0.138,507.0,504.0,Rest,
0.138,508.0,502.0,Rest,
0.138,507.0,499.0,Rest,
0.138,508.0,496.0,Rest,
0.138,508.0,493.0,Rest,
0.139,508.0,490.0,Rest,
0.139,508.0,488.0,Rest,
0.139,508.0,486.0,Rest,
0.139,509.0,486.0,Rest,
0.139,510.0,487.0,Rest,
0.139,510.0,491.0,Rest,
0.139,511.0,498.0,Rest,
0.139,511.0,506.0,Rest,
0.14,510.0,513.0,Rest,
0.14,511.0,516.0,Rest,
0.14,510.0,519.0,Rest,
0.14,510.0,521.0,Rest,
0.14,511.0,522.0,Rest,
0.14,511.0,522.0,Rest,
0.14,511.0,521.0,Rest,
0.141,510.0,520.0,Rest,
0.141,510.0,521.0,Rest,
0.141,510.0,521.0,Rest,
0.141,510.0,522.0,Rest,
0.141,510.0,521.0,Rest,
0.141,510.0,521.0,Rest,
0.141,510.0,520.0,Rest,
0.141,510.0,519.0,Rest,
0.142,509.0,518.0,Rest,
0.142,510.0,516.0,Rest,
