Timestamp,Channel1,Channel2,Action1,Action2
0.0,504.0,418.0,Rest,
0.15,505.0,420.0,Rest,
0.15,506.0,421.0,Rest,
0.151,507.0,420.0,Rest,
0.151,507.0,419.0,Rest,
0.151,508.0,419.0,Rest,
0.151,508.0,418.0,Rest,
0.151,509.0,417.0,Rest,
0.151,510.0,416.0,Rest,
0.152,511.0,417.0,Rest,
0.152,511.0,417.0,Rest,
0.152,512.0,418.0,Rest,
0.152,512.0,420.0,Rest,
0.152,512.0,422.0,Rest,
0.152,513.0,425.0,Rest,
0.152,513.0,429.0,Rest,
0.153,513.0,434.0,Rest,
0.153,514.0,439.0,Rest,
0.153,513.0,443.0,Rest,
0.154,513.0,447.0,Rest,
0.154,514.0,449.0,Rest,
0.154,514.0,449.0,Rest,
0.154,513.0,449.0,Rest,
0.154,512.0,446.0,Rest,
0.154,511.0,443.0,Rest,
0.155,510.0,440.0,Rest,
0.155,511.0,437.0,Rest,
0.155,512.0,432.0,Rest,
0.155,512.0,429.0,Rest,
0.155,512.0,427.0,Rest,
0.155,512.0,426.0,Rest,
0.155,512.0,426.0,Rest,
0.156,513.0,428.0,Rest,
0.156,512.0,429.0,Rest,
0.156,512.0,432.0,Rest,
0.156,512.0,435.0,Rest,
0.156,512.0,437.0,Rest,
0.156,512.0,439.0,Rest,
0.156,512.0,440.0,Rest,
0.157,512.0,440.0,Rest,
0.157,512.0,439.0,Rest,
0.157,512.0,437.0,Rest,
0.157,512.0,435.0,Rest,
0.157,513.0,434.0,Rest,
0.157,513.0,436.0,Rest,
0.157,514.0,439.0,Rest,
0.157,513.0,442.0,Rest,
0.158,513.0,444.0,Rest,
0.158,513.0,444.0,Rest,
0.158,513.0,444.0,Rest,
0.158,513.0,446.0,Rest,
0.158,513.0,447.0,Rest,
0.158,512.0,447.0,Rest,
0.159,513.0,447.0,Rest,
0.159,514.0,448.0,Rest,
0.159,515.0,449.0,Rest,
0.159,516.0,450.0,Rest,
0.159,516.0,452.0,Rest,
0.159,516.0,452.0,Rest,
0.159,516.0,453.0,Rest,
0.16,516.0,453.0,Rest,
0.16,516.0,453.0,Rest,
0.16,517.0,453.0,Rest,
0.16,517.0,453.0,Rest,
0.16,517.0,454.0,Rest,
0.16,517.0,454.0,Rest,
0.16,516.0,454.0,Rest,
0.161,516.0,454.0,Rest,
0.161,517.0,454.0,Rest,
0.161,517.0,454.0,Rest,
0.161,517.0,455.0,Rest,
0.161,516.0,457.0,Rest,
0.161,516.0,458.0,Rest,
0.161,516.0,457.0,Rest,
0.161,515.0,456.0,Rest,
0.162,514.0,454.0,Rest,
0.162,514.0,452.0,Rest,
0.162,514.0,451.0,Rest,
0.162,513.0,451.0,Rest,
0.162,513.0,453.0,Rest,
0.162,513.0,456.0,Rest,
0.162,513.0,462.0,Rest,
0.163,513.0,470.0,Rest,
0.163,513.0,475.0,Rest,
0.163,514.0,477.0,Rest,
0.163,514.0,477.0,Rest,
0.163,514.0,477.0,Rest,
0.163,514.0,475.0,Rest,
0.163,514.0,473.0,Rest,
0.163,514.0,469.0,Rest,
0.164,514.0,467.0,Rest,
0.164,513.0,466.0,Rest,
0.164,513.0,467.0,Rest,
0.164,513.0,470.0,Rest,
0.164,514.0,473.0,Rest,
0.164,513.0,476.0,Rest,
0.164,513.0,480.0,Rest,
0.165,512.0,483.0,Rest,
0.165,511.0,487.0,Rest,
0.165,510.0,489.0,Rest,
0.165,510.0,487.0,Rest,
0.165,509.0,484.0,Rest,
0.165,509.0,482.0,Rest,
0.165,509.0,479.0,Rest,
0.165,510.0,478.0,Rest,
0.166,511.0,478.0,Rest,
0.166,511.0,478.0,Rest,
0.166,512.0,479.0,Rest,
0.166,512.0,479.0,Rest,
0.166,513.0,479.0,Rest,
0.166,513.0,479.0,Rest,
0.166,513.0,477.0,Rest,
0.167,515.0,477.0,Rest,
0.167,515.0,478.0,Rest,
0.167,515.0,479.0,Rest,
0.167,514.0,480.0,Rest,
0.167,513.0,480.0,Rest,
0.167,513.0,480.0,Rest,
0.167,513.0,481.0,Rest,
0.168,513.0,482.0,Rest,
0.168,513.0,484.0,Rest,
0.168,512.0,485.0,Rest,
0.168,512.0,484.0,Rest,
0.168,512.0,482.0,Rest,
0.168,512.0,480.0,Rest,
0.168,512.0,478.0,Rest,
0.169,512.0,478.0,Rest,
0.169,512.0,480.0,Rest,
0.169,511.0,486.0,Rest,
0.17,510.0,495.0,Rest,
0.17,510.0,503.0,Rest,
0.17,510.0,508.0,Rest,
0.17,511.0,511.0,Rest,
0.17,511.0,511.0,Rest,
