Timestamp,Channel1,Channel2,Action1,Action2
0.0,295.0,438.0,Rest,
0.0,906.0,617.0,Rest,
0.0,158.0,385.0,Rest,
0.0,1016.0,620.0,Rest,
0.0,121.0,344.0,Rest,
0.0,1016.0,637.0,Rest,
0.0,140.0,361.0,Rest,
0.0,1015.0,652.0,Rest,
0.0,228.0,336.0,Rest,
0.0,983.0,521.0,Rest,
0.0,361.0,230.0,Rest,
0.0,891.0,302.0,Rest,
0.0,509.0,144.0,Rest,
0.0,721.0,360.0,Rest,
0.0,628.0,362.0,Rest,
0.0,513.0,416.0,Rest,
0.0,730.0,499.0,Rest,
0.0,288.0,384.0,Rest,
0.0,825.0,529.0,Rest,
0.0,138.0,363.0,Rest,
0.0,921.0,587.0,Rest,
0.0,56.0,345.0,Rest,
0.0,1002.0,652.0,Rest,
0.0,60.0,389.0,Rest,
0.0,997.0,693.0,Rest,
0.0,77.0,444.0,Rest,
0.0,955.0,738.0,Rest,
0.0,190.0,487.0,Rest,
0.0,856.0,738.0,Rest,
0.0,314.0,570.0,Rest,
0.0,709.0,721.0,Rest,
0.0,468.0,623.0,Rest,
0.0,527.0,648.0,Rest,
0.0,613.0,656.0,Rest,
0.0,347.0,596.0,Rest,
0.0,736.0,704.0,Rest,
0.0,175.0,555.0,Rest,
0.0,840.0,739.0,Rest,
0.0,63.0,504.0,Rest,
0.013,916.0,736.0,Rest,
0.013,5.0,482.0,Rest,
0.013,925.0,697.0,Rest,
0.014,9.0,399.0,Rest,
0.014,879.0,679.0,Rest,
0.015,56.0,398.0,Rest,
0.015,827.0,646.0,Rest,
0.015,169.0,414.0,Rest,
0.016,750.0,610.0,Rest,
0.016,336.0,437.0,Rest,
0.016,625.0,560.0,Rest,
0.017,506.0,499.0,Rest,
0.018,478.0,512.0,Rest,
0.018,672.0,545.0,Rest,
0.018,325.0,462.0,Rest,
0.018,797.0,579.0,Rest,
0.018,163.0,416.0,Rest,
0.018,870.0,606.0,Rest,
0.02,30.0,325.0,Rest,
0.02,898.0,637.0,Rest,
0.02,5.0,321.0,Rest,
0.02,903.0,642.0,Rest,
0.02,23.0,346.0,Rest,
0.02,894.0,625.0,Rest,
0.02,122.0,372.0,Rest,
0.02,866.0,608.0,Rest,
0.02,290.0,411.0,Rest,
0.02,786.0,591.0,Rest,
0.02,491.0,451.0,Rest,
0.02,645.0,544.0,Rest,
0.02,618.0,537.0,Rest,
0.02,448.0,534.0,Rest,
0.02,757.0,601.0,Rest,
0.02,299.0,479.0,Rest,
0.02,893.0,616.0,Rest,
0.02,178.0,387.0,Rest,
0.02,960.0,607.0,Rest,
0.02,75.0,323.0,Rest,
0.02,958.0,601.0,Rest,
0.02,17.0,342.0,Rest,
0.02,899.0,647.0,Rest,
0.02,50.0,387.0,Rest,
0.02,835.0,648.0,Rest,
0.02,159.0,448.0,Rest,
0.02,777.0,638.0,Rest,
0.02,333.0,448.0,Rest,
0.02,667.0,581.0,Rest,
0.02,497.0,501.0,Rest,
0.02,506.0,532.0,Rest,
0.02,639.0,519.0,Rest,
0.02,326.0,435.0,Rest,
0.02,753.0,579.0,Rest,
0.02,160.0,453.0,Rest,
0.02,839.0,643.0,Rest,
0.02,51.0,541.0,Rest,
0.02,897.0,756.0,Rest,
0.02,5.0,427.0,Rest,
0.02,911.0,697.0,Rest,
0.02,19.0,396.0,Rest,
0.02,887.0,667.0,Rest,
0.02,89.0,400.0,Rest,
0.02,831.0,648.0,Rest,
0.02,216.0,418.0,Rest,
0.02,740.0,588.0,Rest,
0.02,380.0,465.0,Rest,
0.02,597.0,565.0,Rest,
0.02,531.0,509.0,Rest,
0.02,421.0,542.0,Rest,
