Timestamp,Channel1,Channel2,Action1,Action2
0.0,515.0,514.0,Rest,
0.149,515.0,518.0,Rest,
0.15,515.0,525.0,Rest,
0.15,515.0,533.0,Rest,
0.15,516.0,538.0,Rest,
0.15,516.0,537.0,Rest,
0.15,516.0,536.0,Rest,
0.15,517.0,534.0,Rest,
0.151,517.0,532.0,Rest,
0.151,517.0,530.0,Rest,
0.151,517.0,527.0,Rest,
0.151,517.0,525.0,Rest,
0.151,517.0,524.0,Rest,
0.151,518.0,524.0,Rest,
0.152,518.0,525.0,Rest,
0.152,517.0,526.0,Rest,
0.152,516.0,528.0,Rest,
0.152,515.0,528.0,Rest,
0.152,515.0,527.0,Rest,
0.152,514.0,527.0,Rest,
0.152,514.0,527.0,Rest,
0.153,514.0,527.0,Rest,
0.153,514.0,526.0,Rest,
0.153,514.0,526.0,Rest,
0.153,514.0,525.0,Rest,
0.153,514.0,524.0,Rest,
0.153,513.0,524.0,Rest,
0.153,513.0,524.0,Rest,
0.153,513.0,524.0,Rest,
0.154,513.0,525.0,Rest,
0.154,513.0,526.0,Rest,
0.154,513.0,525.0,Rest,
0.154,513.0,524.0,Rest,
0.154,514.0,520.0,Rest,
0.154,514.0,517.0,Rest,
0.154,515.0,514.0,Rest,
0.155,515.0,512.0,Rest,
0.155,515.0,512.0,Rest,
0.155,516.0,514.0,Rest,
0.155,517.0,516.0,Rest,
0.155,517.0,522.0,Rest,
0.155,517.0,530.0,Rest,
0.155,519.0,535.0,Rest,
0.155,519.0,539.0,Rest,
0.156,520.0,543.0,Rest,
0.156,519.0,549.0,Rest,
0.156,519.0,556.0,Rest,
0.156,519.0,562.0,Rest,
0.156,519.0,568.0,Rest,
0.156,519.0,571.0,Rest,
0.156,519.0,570.0,Rest,
0.157,520.0,568.0,Rest,
0.157,521.0,565.0,Rest,
0.157,521.0,561.0,Rest,
0.157,521.0,550.0,Rest,
0.157,521.0,538.0,Rest,
0.157,522.0,529.0,Rest,
0.157,523.0,523.0,Rest,
0.157,524.0,519.0,Rest,
0.158,525.0,516.0,Rest,
