Timestamp,Channel1,Channel2,Action1,Action2
0.0,528.0,558.0,Rest,
0.153,530.0,577.0,Rest,
0.153,530.0,595.0,Rest,
0.153,529.0,595.0,Rest,
0.153,525.0,584.0,Rest,
0.153,523.0,562.0,Rest,
0.153,522.0,544.0,Rest,
0.153,521.0,517.0,Rest,
0.153,521.0,503.0,Rest,
0.153,520.0,502.0,Rest,
0.153,522.0,511.0,Rest,
0.153,524.0,518.0,Rest,
0.153,525.0,513.0,Rest,
0.153,525.0,507.0,Rest,
0.153,523.0,510.0,Rest,
0.153,521.0,516.0,Rest,
0.153,516.0,528.0,Rest,
0.153,515.0,540.0,Rest,
0.153,517.0,542.0,Rest,
0.153,515.0,535.0,Rest,
0.153,516.0,529.0,Rest,
0.153,517.0,528.0,Rest,
0.153,518.0,546.0,Rest,
0.153,518.0,554.0,Rest,
0.153,519.0,548.0,Rest,
0.153,520.0,537.0,Rest,
0.153,522.0,525.0,Rest,
0.153,523.0,519.0,Rest,
0.153,521.0,517.0,Rest,
0.153,519.0,514.0,Rest,
0.153,520.0,513.0,Rest,
0.153,522.0,514.0,Rest,
0.153,524.0,512.0,Rest,
0.153,526.0,509.0,Rest,
0.153,527.0,509.0,Rest,
0.153,527.0,506.0,Rest,
0.153,526.0,502.0,Rest,
0.153,522.0,498.0,Rest,
0.153,519.0,496.0,Rest,
0.153,516.0,493.0,Rest,
0.153,515.0,485.0,Rest,
0.153,514.0,479.0,Rest,
0.153,512.0,478.0,Rest,
0.153,512.0,479.0,Rest,
0.153,512.0,477.0,Rest,
0.153,512.0,473.0,Rest,
0.153,512.0,467.0,Rest,
0.153,515.0,465.0,Rest,
0.153,515.0,464.0,Rest,
0.153,514.0,458.0,Rest,
0.153,516.0,454.0,Rest,
0.153,517.0,454.0,Rest,
0.153,514.0,447.0,Rest,
0.153,513.0,445.0,Rest,
0.153,514.0,446.0,Rest,
0.153,515.0,449.0,Rest,
0.153,515.0,463.0,Rest,
0.153,515.0,477.0,Rest,
0.153,515.0,491.0,Rest,
0.169,516.0,485.0,Rest,
0.169,517.0,473.0,Rest,
0.169,517.0,472.0,Rest,
0.169,516.0,478.0,Rest,
0.169,517.0,479.0,Rest,
0.169,516.0,476.0,Rest,
0.169,516.0,478.0,Rest,
0.169,516.0,478.0,Rest,
0.169,515.0,488.0,Rest,
0.169,516.0,492.0,Rest,
0.169,516.0,492.0,Rest,
0.169,516.0,493.0,Rest,
0.169,515.0,500.0,Rest,
0.169,515.0,507.0,Rest,
0.169,514.0,509.0,Rest,
0.169,514.0,508.0,Rest,
0.169,515.0,511.0,Rest,
0.169,516.0,514.0,Rest,
0.169,515.0,521.0,Rest,
0.169,514.0,525.0,Rest,
0.169,514.0,525.0,Rest,
0.169,514.0,527.0,Rest,
0.169,514.0,536.0,Rest,
0.169,513.0,548.0,Rest,
0.169,514.0,562.0,Rest,
0.169,513.0,588.0,Rest,
0.169,513.0,603.0,Rest,
0.169,515.0,603.0,Rest,
0.169,515.0,604.0,Rest,
0.169,512.0,615.0,Rest,
0.169,509.0,621.0,Rest,
0.169,511.0,603.0,Rest,
0.169,517.0,557.0,Rest,
0.169,520.0,509.0,Rest,
0.169,520.0,488.0,Rest,
0.169,519.0,489.0,Rest,
0.169,519.0,497.0,Rest,
0.169,519.0,500.0,Rest,
0.169,519.0,495.0,Rest,
0.169,518.0,487.0,Rest,
0.177,516.0,477.0,Rest,
0.177,516.0,474.0,Rest,
0.177,516.0,475.0,Rest,
0.177,516.0,470.0,Rest,
0.177,517.0,471.0,Rest,
