Timestamp,Channel1,Channel2,Action1,Action2
0.0,34.0,360.0,Rest,
0.0,991.0,567.0,Rest,
0.0,5.0,343.0,Rest,
0.0,1016.0,597.0,Rest,
0.0,5.0,307.0,Rest,
0.0,1012.0,634.0,Rest,
0.0,26.0,351.0,Rest,
0.0,968.0,597.0,Rest,
0.0,130.0,392.0,Rest,
0.0,877.0,578.0,Rest,
0.0,305.0,424.0,Rest,
0.0,728.0,558.0,Rest,
0.0,486.0,483.0,Rest,
0.0,521.0,507.0,Rest,
0.0,650.0,515.0,Rest,
0.0,304.0,456.0,Rest,
0.0,796.0,541.0,Rest,
0.0,96.0,439.0,Rest,
0.0,900.0,593.0,Rest,
0.0,5.0,386.0,Rest,
0.0,969.0,608.0,Rest,
0.0,5.0,361.0,Rest,
0.0,998.0,623.0,Rest,
0.0,5.0,363.0,Rest,
0.0,978.0,571.0,Rest,
0.0,35.0,387.0,Rest,
0.0,920.0,609.0,Rest,
0.0,148.0,413.0,Rest,
0.0,823.0,565.0,Rest,
0.0,335.0,444.0,Rest,
0.0,668.0,525.0,Rest,
0.0,514.0,475.0,Rest,
0.0,459.0,521.0,Rest,
0.0,675.0,547.0,Rest,
0.0,241.0,471.0,Rest,
0.0,815.0,561.0,Rest,
0.0,50.0,393.0,Rest,
0.0,918.0,625.0,Rest,
0.0,5.0,353.0,Rest,
0.0,982.0,620.0,Rest,
0.0,5.0,369.0,Rest,
0.0,1004.0,625.0,Rest,
0.016,7.0,369.0,Rest,
0.016,975.0,600.0,Rest,
0.016,58.0,405.0,Rest,
0.018,899.0,606.0,Rest,
0.018,194.0,412.0,Rest,
0.019,784.0,547.0,Rest,
0.019,379.0,483.0,Rest,
0.019,610.0,552.0,Rest,
0.019,555.0,524.0,Rest,
0.02,395.0,499.0,Rest,
0.02,710.0,524.0,Rest,
0.02,172.0,434.0,Rest,
0.021,835.0,563.0,Rest,
0.021,5.0,416.0,Rest,
0.021,915.0,609.0,Rest,
0.021,5.0,380.0,Rest,
0.021,970.0,634.0,Rest,
0.021,5.0,343.0,Rest,
0.021,979.0,623.0,Rest,
0.021,9.0,376.0,Rest,
0.021,951.0,602.0,Rest,
0.021,77.0,400.0,Rest,
0.023,881.0,611.0,Rest,
0.023,232.0,430.0,Rest,
0.023,773.0,581.0,Rest,
0.023,426.0,480.0,Rest,
0.023,596.0,591.0,Rest,
0.023,601.0,628.0,Rest,
0.023,366.0,606.0,Rest,
0.023,741.0,647.0,Rest,
0.023,143.0,512.0,Rest,
0.023,861.0,638.0,Rest,
0.023,5.0,408.0,Rest,
0.023,950.0,649.0,Rest,
0.023,5.0,392.0,Rest,
0.023,1002.0,631.0,Rest,
0.023,5.0,377.0,Rest,
0.023,1001.0,639.0,Rest,
0.023,23.0,419.0,Rest,
0.023,939.0,609.0,Rest,
0.023,114.0,412.0,Rest,
0.023,842.0,620.0,Rest,
0.023,290.0,468.0,Rest,
0.023,702.0,584.0,Rest,
0.023,476.0,495.0,Rest,
0.023,507.0,531.0,Rest,
0.023,642.0,512.0,Rest,
0.023,281.0,464.0,Rest,
0.023,783.0,554.0,Rest,
0.023,70.0,411.0,Rest,
0.023,886.0,553.0,Rest,
0.023,5.0,400.0,Rest,
0.023,955.0,604.0,Rest,
0.023,5.0,350.0,Rest,
0.023,985.0,628.0,Rest,
0.023,5.0,359.0,Rest,
0.023,972.0,605.0,Rest,
0.023,37.0,383.0,Rest,
0.023,922.0,613.0,Rest,
0.023,158.0,420.0,Rest,
0.023,823.0,614.0,Rest,
0.023,340.0,429.0,Rest,
0.023,666.0,545.0,Rest,
0.023,527.0,478.0,Rest,
0.023,464.0,491.0,Rest,
0.023,695.0,526.0,Rest,
0.023,250.0,481.0,Rest,
0.023,831.0,602.0,Rest,
0.023,54.0,431.0,Rest,
0.023,934.0,608.0,Rest,
0.023,5.0,355.0,Rest,
0.023,994.0,617.0,Rest,
0.023,5.0,379.0,Rest,
0.023,1008.0,634.0,Rest,
0.023,7.0,381.0,Rest,
0.023,983.0,617.0,Rest,
0.023,64.0,383.0,Rest,
0.023,911.0,616.0,Rest,
0.023,204.0,424.0,Rest,
0.023,806.0,587.0,Rest,
0.023,399.0,464.0,Rest,
0.023,640.0,524.0,Rest,
0.023,582.0,502.0,Rest,
0.023,420.0,515.0,Rest,
0.023,733.0,560.0,Rest,
0.023,195.0,427.0,Rest,
0.023,856.0,578.0,Rest,
0.023,5.0,404.0,Rest,
0.023,936.0,602.0,Rest,
0.023,5.0,373.0,Rest,
0.023,990.0,616.0,Rest,
0.023,5.0,364.0,Rest,
0.023,1002.0,630.0,Rest,
0.023,14.0,379.0,Rest,
0.023,970.0,612.0,Rest,
0.023,98.0,404.0,Rest,
0.023,904.0,611.0,Rest,
0.023,267.0,440.0,Rest,
0.023,781.0,580.0,Rest,
0.023,453.0,524.0,Rest,
0.023,586.0,521.0,Rest,
0.023,624.0,518.0,Rest,
0.023,360.0,486.0,Rest,
0.023,779.0,540.0,Rest,
0.023,150.0,484.0,Rest,
0.023,898.0,586.0,Rest,
0.032,5.0,411.0,Rest,
0.032,973.0,622.0,Rest,
0.032,5.0,388.0,Rest,
0.033,1008.0,614.0,Rest,
0.033,5.0,370.0,Rest,
0.033,994.0,624.0,Rest,
0.033,28.0,379.0,Rest,
0.033,948.0,610.0,Rest,
0.033,139.0,408.0,Rest,
0.033,862.0,592.0,Rest,
0.033,326.0,434.0,Rest,
0.033,720.0,579.0,Rest,
0.033,509.0,495.0,Rest,
0.033,516.0,552.0,Rest,
0.033,677.0,540.0,Rest,
0.033,289.0,477.0,Rest,
0.033,815.0,566.0,Rest,
0.033,86.0,420.0,Rest,
0.033,917.0,604.0,Rest,
0.033,5.0,395.0,Rest,
0.033,979.0,617.0,Rest,
0.033,5.0,381.0,Rest,
0.033,1008.0,590.0,Rest,
0.033,5.0,384.0,Rest,
0.033,993.0,634.0,Rest,
0.033,52.0,374.0,Rest,
0.033,936.0,627.0,Rest,
0.033,186.0,402.0,Rest,
0.033,832.0,583.0,Rest,
0.033,379.0,463.0,Rest,
0.036,671.0,580.0,Rest,
0.036,564.0,482.0,Rest,
0.036,465.0,504.0,Rest,
0.037,726.0,550.0,Rest,
0.037,242.0,472.0,Rest,
0.037,854.0,593.0,Rest,
0.037,51.0,444.0,Rest,
0.037,953.0,577.0,Rest,
0.037,5.0,393.0,Rest,
0.037,999.0,639.0,Rest,
0.039,5.0,359.0,Rest,
0.039,1006.0,648.0,Rest,
0.039,10.0,405.0,Rest,
0.039,974.0,588.0,Rest,
0.039,86.0,401.0,Rest,
0.039,904.0,610.0,Rest,
0.039,240.0,439.0,Rest,
0.039,787.0,615.0,Rest,
0.039,436.0,476.0,Rest,
