Timestamp,Channel1,Channel2,Action1,Action2
0.0,0.0,0.0,Rest,
0.0,1021.0,1021.0,Rest,
0.0,0.0,0.0,Rest,
0.0,1021.0,1020.0,Rest,
0.0,0.0,0.0,Rest,
0.0,1021.0,1019.0,Rest,
0.0,0.0,0.0,Rest,
0.0,1021.0,1019.0,Rest,
0.0,0.0,0.0,Rest,
0.0,1021.0,1019.0,Rest,
0.0,0.0,0.0,Rest,
0.0,1021.0,1019.0,Rest,
0.0,0.0,0.0,Rest,
0.0,1021.0,1019.0,Rest,
0.0,5.0,1019.0,Rest,
0.0,588.0,1019.0,Rest,
0.0,1021.0,1021.0,Rest,
0.0,0.0,0.0,Rest,
0.0,1021.0,1021.0,Rest,
0.0,0.0,0.0,Rest,
0.0,1021.0,1021.0,Rest,
0.0,0.0,0.0,Rest,
0.0,1021.0,1019.0,Rest,
0.0,0.0,0.0,Rest,
0.0,1021.0,1019.0,Rest,
0.0,0.0,0.0,Rest,
0.0,1021.0,1019.0,Rest,
0.0,0.0,0.0,Rest,
0.0,1021.0,1019.0,Rest,
0.0,0.0,0.0,Rest,
0.0,1021.0,1019.0,Rest,
0.0,0.0,0.0,Rest,
0.0,1021.0,1019.0,Rest,
0.0,5.0,1019.0,Rest,
0.0,500.0,1019.0,Rest,
0.0,1021.0,1021.0,Rest,
0.0,0.0,0.0,Rest,
0.0,1021.0,1021.0,Rest,
0.0,0.0,0.0,Rest,
0.0,1021.0,1021.0,Rest,
0.0,0.0,0.0,Rest,
0.0,1021.0,1019.0,Rest,
0.0,0.0,0.0,Rest,
0.0,1021.0,1019.0,Rest,
0.0,0.0,0.0,Rest,
0.0,1021.0,1019.0,Rest,
0.0,0.0,0.0,Rest,
0.0,1021.0,1019.0,Rest,
0.0,0.0,0.0,Rest,
0.0,1021.0,1019.0,Rest,
0.0,0.0,0.0,Rest,
0.0,1021.0,1019.0,Rest,
0.0,5.0,1019.0,Rest,
0.0,374.0,1019.0,Rest,
0.0,1021.0,1021.0,Rest,
0.0,0.0,0.0,Rest,
0.0,1021.0,1021.0,Rest,
0.0,0.0,0.0,Rest,
0.0,1021.0,1021.0,Rest,
0.0,0.0,0.0,Rest,
0.0,1021.0,1019.0,Rest,
0.0,0.0,0.0,Rest,
0.0,1021.0,1019.0,Rest,
0.0,0.0,0.0,Rest,
0.0,1021.0,1019.0,Rest,
0.0,0.0,0.0,Rest,
0.0,1021.0,1019.0,Rest,
0.0,0.0,0.0,Rest,
0.0,1021.0,1019.0,Rest,
0.0,0.0,0.0,Rest,
0.0,1021.0,1020.0,Rest,
0.0,5.0,1019.0,Rest,
0.0,230.0,1019.0,Rest,
0.0,1021.0,1021.0,Rest,
0.0,0.0,0.0,Rest,
0.0,1021.0,1021.0,Rest,
0.0,0.0,0.0,Rest,
0.0,1021.0,1021.0,Rest,
0.0,0.0,0.0,Rest,
0.0,1021.0,1019.0,Rest,
0.0,0.0,0.0,Rest,
0.0,1021.0,1019.0,Rest,
0.0,0.0,0.0,Rest,
0.0,1021.0,1019.0,Rest,
0.0,0.0,0.0,Rest,
0.0,1021.0,1019.0,Rest,
0.0,0.0,0.0,Rest,
0.0,1021.0,1019.0,Rest,
0.0,0.0,0.0,Rest,
0.0,1018.0,1020.0,Rest,
0.0,3.0,1019.0,Rest,
0.016,137.0,1019.0,Rest,
0.016,1021.0,1021.0,Rest,
0.016,0.0,0.0,Rest,
0.016,1021.0,1021.0,Rest,
0.016,0.0,0.0,Rest,
0.016,1021.0,1021.0,Rest,
0.016,0.0,0.0,Rest,
0.016,1021.0,1019.0,Rest,
0.017,0.0,0.0,Rest,
0.017,1021.0,1019.0,Rest,
0.017,0.0,0.0,Rest,
0.017,1021.0,1019.0,Rest,
0.017,0.0,0.0,Rest,
0.017,1021.0,1019.0,Rest,
0.018,0.0,0.0,Rest,
0.018,1021.0,1019.0,Rest,
0.018,0.0,219.0,Rest,
0.018,834.0,1019.0,Rest,
0.018,1021.0,1021.0,Rest,
0.018,4.0,0.0,Rest,
0.018,1021.0,1022.0,Rest,
0.018,0.0,0.0,Rest,
0.018,1021.0,1021.0,Rest,
0.018,0.0,0.0,Rest,
0.018,1021.0,1020.0,Rest,
0.019,0.0,0.0,Rest,
0.019,1021.0,1019.0,Rest,
0.019,0.0,0.0,Rest,
0.02,1021.0,1019.0,Rest,
0.02,0.0,0.0,Rest,
0.02,1021.0,1019.0,Rest,
0.02,0.0,0.0,Rest,
0.02,1021.0,1019.0,Rest,
0.02,0.0,0.0,Rest,
0.02,1021.0,1019.0,Rest,
0.02,5.0,1018.0,Rest,
0.02,687.0,1019.0,Rest,
0.02,1021.0,1021.0,Rest,
0.02,0.0,0.0,Rest,
0.02,1021.0,1022.0,Rest,
0.022,0.0,0.0,Rest,
0.022,1021.0,1021.0,Rest,
0.022,0.0,0.0,Rest,
0.022,1021.0,1020.0,Rest,
0.022,0.0,0.0,Rest,
0.022,1021.0,1019.0,Rest,
0.022,0.0,0.0,Rest,
0.022,1021.0,1019.0,Rest,
0.022,0.0,0.0,Rest,
0.022,1021.0,1019.0,Rest,
0.023,0.0,0.0,Rest,
0.023,1021.0,1019.0,Rest,
0.023,0.0,0.0,Rest,
0.023,1021.0,1019.0,Rest,
0.023,5.0,1019.0,Rest,
0.023,535.0,1019.0,Rest,
0.023,1021.0,1021.0,Rest,
0.023,0.0,0.0,Rest,
0.023,1021.0,1021.0,Rest,
0.023,0.0,0.0,Rest,
0.023,1021.0,1021.0,Rest,
0.023,0.0,0.0,Rest,
0.023,1021.0,1019.0,Rest,
0.023,0.0,0.0,Rest,
0.023,1021.0,1019.0,Rest,
0.023,0.0,0.0,Rest,
0.023,1021.0,1019.0,Rest,
0.023,0.0,0.0,Rest,
0.023,1021.0,1019.0,Rest,
0.023,0.0,0.0,Rest,
0.023,1021.0,1020.0,Rest,
0.023,0.0,0.0,Rest,
0.023,1021.0,1019.0,Rest,
0.023,5.0,1019.0,Rest,
0.023,388.0,1019.0,Rest,
0.023,1021.0,1021.0,Rest,
0.023,0.0,0.0,Rest,
0.023,1021.0,1022.0,Rest,
0.023,0.0,0.0,Rest,
0.023,1021.0,1021.0,Rest,
0.023,0.0,0.0,Rest,
0.023,1021.0,1019.0,Rest,
0.023,0.0,0.0,Rest,
0.023,1021.0,1019.0,Rest,
0.023,0.0,0.0,Rest,
0.023,1021.0,1020.0,Rest,
0.023,0.0,0.0,Rest,
0.023,1021.0,1019.0,Rest,
0.023,0.0,0.0,Rest,
0.023,1021.0,1019.0,Rest,
0.023,0.0,0.0,Rest,
0.023,1021.0,1019.0,Rest,
0.023,5.0,1019.0,Rest,
0.023,279.0,1019.0,Rest,
0.023,1021.0,1021.0,Rest,
0.023,0.0,0.0,Rest,
0.023,1021.0,1021.0,Rest,
0.023,0.0,0.0,Rest,
0.023,1021.0,1021.0,Rest,
0.023,0.0,0.0,Rest,
0.023,1021.0,1019.0,Rest,
0.023,0.0,0.0,Rest,
0.023,1021.0,1019.0,Rest,
0.023,0.0,0.0,Rest,
0.023,1021.0,1019.0,Rest,
0.023,0.0,0.0,Rest,
0.023,1021.0,1019.0,Rest,
0.023,0.0,0.0,Rest,
0.023,1021.0,1019.0,Rest,
0.023,0.0,0.0,Rest,
0.023,1021.0,1020.0,Rest,
0.023,4.0,1019.0,Rest,
0.023,163.0,1019.0,Rest,
0.023,1021.0,1021.0,Rest,
0.023,0.0,0.0,Rest,
0.023,1021.0,1021.0,Rest,
0.023,0.0,0.0,Rest,
0.023,1021.0,1021.0,Rest,
0.023,0.0,0.0,Rest,
0.023,1021.0,1019.0,Rest,
