Timestamp,Channel1,Channel2,Action1,Action2
0.0,0.0,0.0,Rest,
0.0,1022.0,1019.0,Rest,
0.0,0.0,0.0,Rest,
0.0,1022.0,1019.0,Rest,
0.0,0.0,0.0,Rest,
0.0,1022.0,1019.0,Rest,
0.0,0.0,0.0,Rest,
0.0,1021.0,1019.0,Rest,
0.0,0.0,0.0,Rest,
0.0,349.0,1019.0,Rest,
0.0,0.0,0.0,Rest,
0.0,966.0,1019.0,Rest,
0.0,3.0,1019.0,Rest,
0.0,3.0,1019.0,Rest,
0.0,1022.0,1022.0,Rest,
0.0,0.0,0.0,Rest,
0.0,1022.0,1021.0,Rest,
0.0,0.0,0.0,Rest,
0.0,1022.0,1022.0,Rest,
0.0,0.0,0.0,Rest,
0.0,1022.0,1019.0,Rest,
0.0,0.0,0.0,Rest,
0.0,1022.0,1019.0,Rest,
0.0,0.0,0.0,Rest,
0.0,1022.0,1019.0,Rest,
0.0,0.0,0.0,Rest,
0.0,1022.0,1019.0,Rest,
0.0,0.0,0.0,Rest,
0.0,1022.0,1019.0,Rest,
0.0,0.0,0.0,Rest,
0.0,1022.0,1019.0,Rest,
0.0,3.0,1019.0,Rest,
0.0,3.0,1019.0,Rest,
0.0,1022.0,1021.0,Rest,
0.0,1.0,0.0,Rest,
0.0,1021.0,1021.0,Rest,
0.0,1020.0,0.0,Rest,
0.0,2.0,1021.0,Rest,
0.0,913.0,0.0,Rest,
0.0,1022.0,1019.0,Rest,
0.0,0.0,0.0,Rest,
0.0,1.0,1019.0,Rest,
0.0,0.0,0.0,Rest,
0.0,2.0,1019.0,Rest,
0.0,0.0,0.0,Rest,
0.0,31.0,1019.0,Rest,
0.0,0.0,0.0,Rest,
0.0,1019.0,1019.0,Rest,
0.0,0.0,0.0,Rest,
0.0,1019.0,1019.0,Rest,
0.0,0.0,1019.0,Rest,
0.0,1018.0,1019.0,Rest,
0.0,1022.0,1022.0,Rest,
0.0,0.0,0.0,Rest,
0.0,1022.0,1022.0,Rest,
0.0,0.0,0.0,Rest,
0.0,1022.0,1021.0,Rest,
0.0,0.0,0.0,Rest,
0.0,1022.0,1020.0,Rest,
0.0,0.0,0.0,Rest,
0.0,1022.0,1020.0,Rest,
0.0,0.0,0.0,Rest,
0.0,1022.0,1019.0,Rest,
